travelTimeMeta_ID,Vsi,Qtn_TT,Ic_TT,fz_TT,ztop_TT,zbot_TT,Group,Group_ID
825,345.7332554,434.605653,1.443354074,0.329399242,3.75,5.75,Qal2,8
825,320.133737,532.9673509,1.369031672,0.465171224,5.75,6.25,Qal2,8
826,223.714007,219.03219,1.730787878,0.193032877,1.75,3.75,Qal2,8
826,243.514102,330.4451782,1.423814606,0.383137858,3.75,5.75,Qal2,8
826,215.7073243,213.4659904,1.886492644,0.561742849,5.75,7.75,Qal2,8
826,278.1079148,313.2385309,1.483497177,0.757064742,7.75,9.75,Qal2,8
826,243.5894323,327.2226918,1.2745886,0.96304614,9.75,11.75,Qal2,8
826,224.621355,361.9764046,1.310728899,1.099498754,11.75,12.55,Qal2,8
827,286.8539046,284.9909875,1.842496586,0.252893422,1.75,3.75,Qal2,8
827,251.5079469,315.9699971,1.90779954,0.437371696,3.75,5.75,Qal2,8
827,312.894406,305.234421,1.879170505,0.629203668,5.75,7.75,Qal2,8
827,293.2834698,290.0004974,1.968357497,0.842099631,7.75,9.75,Qal2,8
827,285.4741813,389.8498961,1.971369467,1.032207317,9.75,11.7,Qal2,8
827,380.1332821,463.9489381,1.320881027,1.172749629,11.7,12.35,Qal2,8
828,271.0631993,494.1364176,2.126468767,0.234521735,1.75,3.75,Qal2,8
828,230.9330751,279.450088,2.307024198,0.411699419,3.75,5.75,Qal2,8
828,257.9987432,329.3840462,1.846839574,0.59825862,5.75,7.75,Qal2,8
828,278.5034006,342.6228047,1.532243417,0.813061961,7.75,9.75,Qal2,8
828,267.107076,252.8893352,1.749408343,1.028810742,9.75,11.75,Qal2,8
828,245.5669979,161.6456592,2.566300437,1.216068273,11.75,13.75,Qal2,8
828,280.0557886,462.1233198,1.585874901,1.379647919,13.75,15,Qal2,8
829,220.4518828,428.4666856,1.649402029,0.204957635,1.75,3.75,Qal2,8
829,233.0046543,264.7062347,1.756734287,0.40204347,3.75,5.75,Qal2,8
829,241.7978728,360.697004,1.906032339,0.599653506,5.75,7.75,Qal2,8
829,291.3236154,453.6612467,1.495091806,0.818558324,7.75,9.75,Qal2,8
829,287.1250914,372.1884708,1.936868043,1.037489545,9.75,11.75,Qal2,8
829,341.0893937,349.0538086,1.798135218,1.251418935,11.75,13.75,Qal2,8
830,239.532999,325.7957674,2.023465917,0.211618427,1.75,3.75,Qal2,8
830,254.1860439,337.0374479,1.83576391,0.409542307,3.75,5.75,Qal2,8
830,246.6351519,269.7197954,2.00588309,0.60873218,5.75,7.75,Qal2,8
830,260.2716772,255.2155472,1.917641058,0.813497923,7.75,9.75,Qal2,8
830,266.9698967,313.3469873,2.048083195,1.019018838,9.75,11.75,Qal2,8
830,262.5320882,357.1700107,1.917004928,1.229669308,11.75,13.75,Qal2,8
831,256.5478688,456.8474389,2.060067579,0.234526683,1.75,3.75,Qal3,9
831,260.6855001,323.3274348,2.043094753,0.428810951,3.75,5.75,Qal3,9
831,270.3736281,391.8187199,2.027203892,0.626823139,5.75,7.75,Qal3,9
831,259.9441039,383.3408907,1.924766249,0.841460126,7.75,9.75,Qal3,9
831,280.2188719,403.7876488,1.905388675,1.072137996,9.75,11.75,Qal3,9
831,261.6284897,279.1046127,2.011975086,1.295448571,11.75,13.75,Qal3,9
831,314.9229365,270.6053612,2.222146547,1.514613137,13.75,15.75,Qal3,9
831,337.3808094,281.0458571,1.669898201,1.691668743,15.75,17.1,Qal3,9
832,274.0707351,316.6861799,1.515485307,0.171460367,1.75,3.75,Qal2,8
832,291.9375495,400.5493013,2.072272715,0.354302741,3.75,5.75,Qal2,8
832,297.4967643,435.636666,1.809710036,0.554795941,5.75,7.75,Qal2,8
832,249.3704262,275.3419749,2.202597204,0.752212309,7.75,9.75,Qal2,8
832,230.914853,237.5427238,2.138627824,0.950453163,9.75,11.75,Qal2,8
832,227.4655529,279.7773837,2.037178718,1.155993007,11.75,13.75,Qal2,8
832,381.3558165,317.052661,2.230829217,1.369483968,13.75,15.75,Qal2,8
832,295.622572,318.3634648,2.020910034,1.588923563,15.75,17.75,Qal2,8
832,293.5563736,278.5308445,1.905054217,1.728116511,17.75,18.25,Qal2,8
833,271.6765819,127.0135557,1.804668242,0.182714599,1.75,3.75,Qal3,9
833,272.9534826,167.9082675,1.795611624,0.331438572,3.75,5.75,Qal3,9
833,330.2524695,303.7944833,1.491266995,0.512816943,5.75,7.75,Qal3,9
833,324.8392054,305.5661885,1.544626878,0.704262768,7.75,9.75,Qal3,9
833,389.9182457,337.3696557,1.552538701,0.901850306,9.75,11.75,Qal3,9
833,432.2173378,282.2072796,1.705301065,1.114863924,11.75,13.75,Qal3,9
834,275.6581648,258.4902304,1.561076447,0.219933229,1.95,3.75,Qal3,9
834,344.2023404,559.3768069,1.216726762,0.406266258,3.75,5.75,Qal3,9
834,363.1727625,561.4188265,1.339711731,0.622863947,5.75,7.75,Qal3,9
835,229.9357309,164.1697643,1.800247724,0.239279087,1.75,3.75,Qal3,9
835,324.7765584,223.9640251,1.907695127,0.390720402,3.75,5.75,Qal3,9
835,441.3203559,402.1419129,1.45383848,0.580800116,5.75,7.75,Qal3,9
836,257.2071525,443.1087005,1.434366399,0.223925213,1.75,3.75,Qal2,8
836,383.049373,365.4336175,1.587642338,0.39569965,3.75,5.75,Qal2,8
836,138.4093229,218.7438101,2.109152425,0.571272787,5.75,7.75,Qal2,8
836,224.727996,229.8662965,2.183005887,0.732700809,7.75,9.75,Qal2,8
836,224.3507874,343.1395592,1.90598779,0.921798838,9.75,11.75,Qal2,8
837,307.4039308,403.5275319,1.673733939,0.085584892,1.75,3.75,Qal2,8
837,307.8528637,151.5123335,1.618475591,0.225074433,3.75,5.75,Qal2,8
837,332.6151063,247.3675064,1.421379485,0.394674527,5.75,7.75,Qal2,8
837,306.8047404,191.2911759,1.436748778,0.57264816,7.75,9.75,Qal2,8
837,268.5222671,165.9917479,1.905697824,0.743118969,9.75,11.75,Qal2,8
837,376.921867,242.3616156,1.711656236,0.932088394,11.75,13.75,Qal2,8
837,293.8799209,327.6960775,1.631081828,1.139940374,13.75,15.75,Qal2,8
837,351.2595992,276.305575,1.572366523,1.352037048,15.75,17.75,Qal2,8
837,365.6308655,361.6953849,1.448709656,1.555951402,17.75,19.45,Qal2,8
838,166.329832,279.8614548,1.413034175,0.240120818,1.75,3.75,Qal2,8
838,216.3656512,266.9082418,1.449662872,0.429227822,3.75,5.75,Qal2,8
838,328.1992388,315.3503718,1.408904807,0.621798488,5.75,7.75,Qal2,8
838,233.5985125,228.6178086,1.569707044,0.809811636,7.75,9.75,Qal2,8
838,302.2446146,240.618517,1.6524499,1.004113896,9.75,11.75,Qal2,8
838,494.5575833,182.8469415,1.797482413,1.133485311,11.75,12.35,Qal2,8
839,287.1276767,93.22955127,1.689593365,0.132927206,1.75,3.75,Qal2,8
839,329.9382063,138.7610528,1.66894946,0.279029017,3.75,5.75,Qal2,8
839,459.3838413,219.1234736,1.579830485,0.450492145,5.75,7.75,Qal2,8
839,342.4937057,229.4194557,1.392578611,0.633912918,7.75,9.75,Qal2,8
839,176.106443,295.3360436,1.946476933,0.820287921,9.75,11.75,Qal2,8
839,300.8410277,315.3961357,2.088123916,1.01532279,11.75,13.75,Qal2,8
839,306.7287823,276.9832208,1.966809903,1.221373984,13.75,15.75,Qal2,8
839,353.1290809,257.248406,2.408713979,1.389044003,15.75,17.05,Qal2,8
840,252.8295904,138.3243408,1.830974711,0.183515305,1.75,3.75,Qal2,8
840,331.7148434,188.5181619,1.784225763,0.358872405,3.75,5.75,Qal2,8
840,290.362152,288.345907,2.006617837,0.542976069,5.75,7.75,Qal2,8
840,364.1394639,326.2749411,2.090895752,0.734790793,7.75,9.75,Qal2,8
840,240.4495256,266.657152,1.96322887,0.928239648,9.75,11.75,Qal2,8
840,288.8361915,321.3803423,1.444401455,1.13904788,11.75,13.75,Qal2,8
840,282.1852475,252.3495396,2.333144312,1.339171535,13.75,15.75,Qal2,8
840,446.7196396,421.4368599,1.832865061,1.458144431,15.75,16.1,Qal2,8
841,278.2503312,250.2753074,1.928122164,0.211302811,1.75,3.75,Qal2,8
841,272.7139296,281.8828525,2.353823747,0.379857164,3.75,5.75,Qal2,8
841,243.1064086,295.0614083,1.717546823,0.572132689,5.75,7.75,Qal2,8
841,265.7521223,277.4436877,1.941335382,0.775013414,7.75,9.75,Qal2,8
841,255.2648657,234.0400308,2.304748469,0.977911429,9.75,11.75,Qal2,8
841,307.7737794,390.1998792,1.780329939,1.1818353,11.75,13.75,Qal2,8
841,394.2327792,396.3377878,1.51885486,1.403107746,13.75,15.75,Qal2,8
842,207.0606106,236.134249,1.615186241,0.191499782,1.75,3.75,Qal2,8
842,428.8523121,214.0622549,1.81895084,0.369804973,3.75,5.75,Qal2,8
842,195.1441803,272.5803802,2.248419532,0.546539753,5.75,7.75,Qal2,8
842,229.866472,261.7628321,2.26469922,0.727849476,7.75,9.75,Qal2,8
842,230.2977196,210.8081955,2.34679376,0.907795528,9.75,11.75,Qal2,8
842,303.0156419,211.8320409,2.304980017,1.085482672,11.75,13.75,Qal2,8
842,402.4346482,281.5459636,1.701461811,1.281542167,13.75,15.55,Qal2,8
843,235.1962232,275.8274806,1.416448076,0.253226945,1.75,3.75,Qal2,8
843,196.3860635,254.163723,1.378999466,0.432219552,3.75,5.75,Qal2,8
843,232.2714658,273.6186328,1.440006948,0.624178637,5.75,7.75,Qal2,8
843,298.7950338,254.2221487,1.467382664,0.81808426,7.75,9.75,Qal2,8
843,234.5132968,263.167625,1.489301426,1.017699421,9.75,11.75,Qal2,8
844,207.0606106,343.1354956,1.415376953,0.186581294,1.75,3.75,Qal2,8
844,284.5711888,211.5068788,1.644913892,0.364137707,3.75,5.75,Qal2,8
844,265.3504596,231.2143053,1.499901997,0.545163048,5.75,7.75,Qal2,8
844,314.3707123,496.269555,1.308748941,0.749322742,7.75,9.75,Qal2,8
844,320.8143983,453.904919,1.333801062,0.958257188,9.75,11.5,Qal2,8
845,190.9253719,386.2331466,1.265251376,0.218423847,1.75,3.75,Qal2,8
845,348.2781987,549.1814418,1.159027789,0.420533371,3.75,5.75,Qal2,8
845,347.9039673,530.6715038,1.244521312,0.635899829,5.75,7.75,Qal2,8
845,307.0670478,458.9049204,1.316594922,0.853513628,7.75,9.75,Qal2,8
845,4175.821129,502.7800178,1.299256779,0.969707601,9.75,9.85,Qal2,8
846,303.6253817,452.8654588,1.29426182,0.217440323,1.75,3.75,Qal3,9
846,345.1812446,611.3675003,1.228557837,0.431959013,3.75,5.75,Qal3,9
846,356.973756,495.4999682,1.281993525,0.641116411,5.75,7.6,Qal3,9
847,276.366462,480.8777051,1.264044405,0.219687128,1.75,3.75,Qal2,8
847,340.9848686,596.0844294,1.254326591,0.432890083,3.75,5.75,Qal2,8
847,344.8091409,586.3108455,1.291439096,0.56038487,5.75,6.05,Qal2,8
848,432.7480873,629.9281261,1.222712446,0.241960772,1.75,3.35,Qal2,8
849,228.4822032,240.8889227,1.396972521,0.237992636,1.75,3.75,Qal2,8
849,304.9908824,432.6850387,1.206340354,0.423762923,3.75,5.75,Qal2,8
849,409.525626,363.2837492,1.320294902,0.625533601,5.75,7.75,Qal2,8
849,387.0960538,480.5467391,1.224192027,0.832738588,7.75,9.75,Qal2,8
850,249.1262943,139.1311273,1.607992045,0.18640219,1.75,3.75,Qal2,8
850,271.2883019,253.010924,1.476438371,0.357007827,3.75,5.75,Qal2,8
850,224.0179796,256.8876263,1.458219862,0.541105138,5.75,7.75,Qal2,8
850,362.5746597,287.4533195,1.537720019,0.730397577,7.75,9.75,Qal2,8
850,255.2016798,152.5494684,1.737226459,0.919860701,9.75,11.75,Qal2,8
850,344.7512258,264.8935356,1.457980958,1.116728166,11.75,13.75,Qal2,8
850,316.4083726,215.5497123,1.614843404,1.310713592,13.75,15.75,Qal2,8
850,452.6263006,201.614364,1.867302072,1.508428787,15.75,17.75,Qal2,8
850,275.4698894,218.012058,1.754057609,1.713766037,17.75,19.75,Qal2,8
850,314.990892,227.6738961,1.711534348,1.921498507,19.75,21.75,Qal2,8
850,431.1108393,241.2201696,1.995523704,2.133444183,21.75,23.75,Qal2,8
850,270.4400348,184.1757107,1.698860943,2.35302913,23.75,25.75,Qal2,8
851,221.0933303,197.5230101,1.973471709,0.137117011,1.75,3.75,Qal2,8
851,275.859488,153.25596,1.891082531,0.269961544,3.75,5.75,Qal2,8
851,338.3630055,175.2432543,1.87003536,0.428735441,5.75,7.75,Qal2,8
851,307.4402008,179.1502831,1.845265383,0.605715849,7.75,9.75,Qal2,8
851,230.3483162,234.6036209,1.689924776,0.802683004,9.75,11.75,Qal2,8
851,344.7512258,247.2229901,2.025296195,1.001431571,11.75,13.75,Qal2,8
851,285.7314803,196.0891157,2.287008043,1.194395856,13.75,15.75,Qal2,8
851,307.4256913,261.0857451,1.861096392,1.396799443,15.75,17.75,Qal2,8
851,391.0898822,325.3578211,1.793084731,1.61842286,17.75,19.75,Qal2,8
851,340.134616,346.3461718,2.049360629,1.839745942,19.75,21.75,Qal2,8
851,391.4823143,242.9946836,1.786158306,2.068128538,21.75,23.75,Qal2,8
851,432.1966584,248.0207111,1.924077402,2.299133997,23.75,25.75,Qal2,8
853,211.0570408,386.8994086,1.341589219,0.20621231,1.75,3.75,Qal2,8
853,305.3690128,683.7053828,1.145136544,0.400648613,3.75,5.55,Qal2,8
854,222.4946176,180.8767103,2.041381325,0.200723479,1.75,3.75,Qal2,8
854,247.6846637,256.5468356,2.139057158,0.368290231,3.75,5.75,Qal2,8
854,165.009381,237.967326,2.240477181,0.545762513,5.75,7.75,Qal2,8
854,209.0147141,220.9713993,1.961351997,0.731329429,7.75,9.75,Qal2,8
854,229.4159784,251.5080834,1.767260465,0.927283019,9.75,11.75,Qal2,8
854,261.928291,215.3800664,2.128909995,1.140188846,11.75,13.75,Qal2,8
854,244.0727836,232.4995533,1.893853562,1.345088966,13.75,15.75,Qal2,8
854,253.5240325,192.852191,2.459669141,1.549794243,15.75,17.75,Qal2,8
854,252.062647,280.9208219,2.03956156,1.752944615,17.75,19.75,Qal2,8
855,336.7180694,283.2916731,1.436642739,0.204243964,1.75,3.75,Qoa,10
855,326.4683989,440.0579735,1.480333728,0.392110113,3.75,5.75,Qoa,10
855,413.1024951,453.1442438,1.545305528,0.615690322,5.75,7.75,Qoa,10
855,580.3397683,444.5025962,1.532530741,0.843459917,7.75,9.75,Qoa,10
855,305.1580949,488.4957674,1.487476962,1.189378833,9.75,13.75,Qoa,10
856,221.3095232,194.7373385,1.714003923,0.238829461,2.2,3.75,Qoa,10
856,181.4642928,203.1966463,2.068742775,0.374563656,3.75,5.75,Qoa,10
856,421.2067671,231.541422,1.635111822,0.545073446,5.75,7.75,Qoa,10
856,415.4488752,272.2556887,1.495857199,1.038589875,7.75,15.75,Qoa,10
857,332.1747216,244.6965614,1.472508238,0.212517797,1.75,3.75,Qoa,10
857,302.6046081,369.5008213,1.43292338,0.406789186,3.75,5.75,Qoa,10
857,500.1997896,387.6283769,2.103321413,0.606374903,5.75,7.75,Qoa,10
858,350.6444942,270.9702413,1.423028848,0.176493095,1.75,3.75,Qal3,9
858,375.2002952,360.2331009,1.680421728,0.368141967,3.75,5.75,Qal3,9
858,478.9422492,547.3335725,1.749632273,0.585504707,5.75,7.75,Qal3,9
862,434.8846717,258.4340009,1.43143951,0.211866744,1.75,3.75,Qal2,8
862,371.8412301,317.3398173,1.523626408,0.394018895,3.75,5.75,Qal2,8
862,713.3986745,521.7894172,1.821936453,0.61544302,5.75,7.75,Qal2,8
862,721.4120744,667.0809658,2.018595553,0.856229057,7.75,9.75,Qal2,8
862,511.3967799,371.6995091,1.893509859,1.086014882,9.75,11.75,Qal2,8
862,596.6902405,740.0515135,2.162167013,1.218110889,11.75,12.05,Qal2,8
863,371.8448894,191.9130711,1.915782157,0.223281552,1.75,3.75,Qal2,8
863,469.0128919,694.1755958,1.746444026,0.416844033,3.75,5.75,Qal2,8
863,386.8850579,579.2008108,1.988872827,0.64871655,5.75,7.75,Qal2,8
863,344.460692,712.3982287,2.195411166,0.871879323,7.75,9.75,Qal2,8
863,487.7638156,616.3612502,2.136158553,1.100919829,9.75,11.75,Qal2,8
863,533.1830032,455.8281672,1.929112172,1.328767769,11.75,13.75,Qal2,8
863,325.179474,362.5305589,1.831711601,1.507274049,13.75,14.75,Qal2,8
866,219.5810614,211.3973633,1.598561516,0.224841943,1.75,3.75,Qal3,9
866,290.308456,224.0490768,1.516608122,0.40415924,3.75,5.75,Qal3,9
866,416.2143342,317.8628323,1.490846102,0.581315621,5.75,7.75,Qal3,9
866,379.3741106,416.4705848,1.330350443,0.761543138,7.75,9.4,Qal3,9
867,316.2148899,262.1896197,1.537079907,0.212126448,1.75,3.75,Qal2,8
867,440.031086,276.6949302,1.417376705,0.471385003,3.75,7.75,Qal2,8
867,405.5879407,256.1772352,1.361415051,0.747057545,7.75,9.55,Qal2,8
868,268.265251,602.3476535,1.255000889,0.239519547,1.75,3.75,Qal2,8
868,346.359131,326.0478488,1.312037243,0.428635268,3.75,5.75,Qal2,8
868,305.3788854,224.3934851,1.572552789,0.622673255,5.75,7.75,Qal2,8
868,333.1284446,226.7176881,1.521676944,0.78080051,7.75,8.95,Qal2,8
869,329.0956842,284.5535197,1.38489237,0.211809604,1.75,3.75,Qal3,9
869,537.2066476,494.2344008,1.365990109,0.404549129,3.75,5.75,Qal3,9
869,523.035692,563.0610077,1.396964196,0.631294131,5.75,7.75,Qal3,9
869,611.6835517,449.8580913,1.663031505,0.801141373,7.75,8.7,Qal3,9
886,391.308931,206.310982,1.887057482,0.211913902,1.75,3.75,Qal3,9
886,316.8869106,257.6739216,1.761528888,0.395166323,3.75,5.8,Qal3,9
886,464.4913386,261.7372593,1.650500392,0.588402208,5.8,7.75,Qal3,9
886,365.8504514,241.08973,1.880989529,0.781284193,7.75,9.75,Qal3,9
886,308.8376361,260.1586712,1.986970075,0.981336655,9.75,11.75,Qal3,9
886,615.9205531,250.0322801,1.719175763,1.189040606,11.75,13.75,Qal3,9
886,653.4688667,269.0875825,1.564511079,1.345671469,13.75,14.75,Qal3,9
887,146.5262797,357.2892254,1.76981712,0.044656833,0.25,0.75,Qal2,8
887,271.670836,530.6273394,1.808428517,0.092622608,0.75,1.25,Qal2,8
887,288.821754,432.4309154,1.727574254,0.14527701,1.25,1.75,Qal2,8
887,269.5645635,1320.691366,2.101089674,0.286286533,1.75,3.75,Qal2,8
887,419.6970923,668.3618091,1.69938462,0.519903907,3.75,5.75,Qal2,8
887,460.1744087,331.5708373,1.716891576,0.745231317,5.75,7.75,Qal2,8
887,1080.637032,533.7897817,1.956716662,0.886964467,7.75,8.35,Qal2,8
888,168.6721444,176.1263751,2.424526501,0.218956614,1.7,3.65,af/Qi,6
888,104.955821,274.2893374,2.508520733,0.367009353,3.65,5.65,af/Qi,6
888,238.6339447,183.1571442,1.948876773,0.543179896,5.65,7.6,af/Qi,6
888,300.5246463,335.6776607,1.971083379,0.718738828,7.6,9.55,af/Qi,6
888,298.6595154,293.1560782,2.015436654,0.919001387,9.55,11.5,af/Qi,6
888,214.8571468,103.5306475,2.48157121,1.087875494,11.5,13.5,af/Qi,6
888,231.9096378,159.5470561,2.291693781,1.260467912,13.5,15.35,af/Qi,6
889,144.3797925,214.5836107,2.286072967,0.231027538,1.75,3.7,af/Qi,6
889,226.4165681,149.2945989,2.728189088,0.375823621,3.7,5.6,af/Qi,6
889,177.8002876,180.7227564,2.699489928,0.521019153,5.6,7.6,af/Qi,6
889,353.5389153,73.67396544,2.855003471,0.664901309,7.6,9.6,af/Qi,6
889,219.9342991,88.25333771,2.829748836,0.792196106,9.6,11.6,af/Qi,6
890,179.9432009,420.5646799,2.390141743,0.238064424,1.75,3.75,Qal1,7
890,363.6072923,168.6343193,2.682629296,0.394263147,3.75,5.7,Qal1,7
890,188.2934489,126.4841163,2.802624816,0.53966506,5.7,7.65,Qal1,7
890,268.79348,119.2029453,2.765679344,0.676735246,7.65,9.6,Qal1,7
890,229.6806051,157.1296529,2.432804079,0.917818,9.6,13.55,Qal1,7
890,221.4118296,201.7965719,2.299989866,1.145211774,13.55,15.5,Qal1,7
890,390.2538763,251.0823139,1.591414196,1.343406586,15.5,17.45,Qal1,7
890,241.3214197,76.38128904,2.91149287,1.534208454,17.45,19.95,Qal1,7
891,82.54539081,180.4926157,3.168852753,0.206052065,2.55,4.55,af/Qi,6
891,223.3059438,318.930918,2.325982647,0.361783275,4.55,6.55,af/Qi,6
891,196.435964,176.4492873,1.819973375,0.530649403,6.55,8.55,af/Qi,6
891,99.96909443,97.3290036,2.804429476,0.685959316,8.55,10.55,af/Qi,6
891,391.4535611,109.1528734,2.809379148,0.911118137,10.55,14.55,af/Qi,6
891,137.930531,126.0303256,2.634671584,1.146957587,14.55,16.55,af/Qi,6
891,358.6252823,77.39808261,3.014292326,1.388246625,16.55,20.55,af/Qi,6
891,264.5895237,67.21487984,3.036723827,1.644946203,20.55,22.55,af/Qi,6
891,260.9279357,97.41226143,2.926754983,1.798167659,22.55,24.55,af/Qi,6
891,266.8272946,95.94049841,3.012859522,2.072833661,24.55,28.7,af/Qi,6
891,161.1120553,43.50308022,3.200154325,2.361068917,28.7,31.2,af/Qi,6
892,238.9811541,370.8212852,2.399178118,0.21427657,1.75,3.75,Qal1,7
892,180.5467087,254.075641,2.517904424,0.374269411,3.75,5.7,Qal1,7
892,189.3888665,128.4478338,2.724643516,0.52009963,5.7,7.7,Qal1,7
892,197.5330905,290.6983496,2.161794027,0.664506019,7.7,9.65,Qal1,7
892,244.6419706,241.9902142,1.918112293,0.848725177,9.65,11.65,Qal1,7
892,217.549381,162.6696409,2.397379,1.026757219,11.65,13.6,Qal1,7
892,263.5597665,241.0436073,2.565522221,1.195341692,13.6,15.6,Qal1,7
892,257.2483178,163.2841027,2.719262996,1.370884723,15.6,17.55,Qal1,7
892,342.7716115,107.0286888,2.803559617,1.503937817,17.55,18.85,Qal1,7
893,165.6641041,310.9121019,2.463645791,0.195056607,1.75,3.75,Qal1,7
893,161.3676303,185.4330401,2.616708933,0.345114456,3.75,5.75,Qal1,7
893,201.3489583,210.0780391,2.02798758,0.505663258,5.75,7.75,Qal1,7
893,287.1945337,232.6020729,1.561487622,0.677002532,7.75,9.75,Qal1,7
893,239.7563325,286.6343912,1.817040261,0.85133727,9.75,11.75,Qal1,7
893,236.0828581,98.50223818,2.837797289,1.015813387,11.75,13.7,Qal1,7
893,245.4060526,126.506314,2.7357526,1.17121229,13.7,15.7,Qal1,7
893,222.8504631,80.56021214,2.910577748,1.330346171,15.7,17.65,Qal1,7
894,239.837352,409.2589616,2.481843236,0.233518725,1.7,3.7,Qal2,8
894,341.0541291,266.2612003,2.63743332,0.404714099,3.7,5.7,Qal2,8
894,248.4247048,163.7727438,2.77975647,0.571404002,5.7,7.7,Qal2,8
894,347.8069034,275.8573496,2.56530428,0.742232619,7.7,9.7,Qal2,8
894,263.3090428,193.8753074,2.713977603,0.926665017,9.7,11.7,Qal2,8
894,309.2141443,126.8099991,2.741682944,1.085973293,11.7,13.7,Qal2,8
894,295.0946385,137.4506191,2.710515926,1.243362941,13.7,15.6,Qal2,8
894,308.2982362,144.4347493,2.705075214,1.407354277,15.6,17.55,Qal2,8
895,251.5382914,470.2848578,2.588075587,0.246847335,1.75,3.75,Qal2,8
895,294.1661524,197.553183,2.827438908,0.420703276,3.75,5.75,Qal2,8
895,242.2228745,96.33574878,3.029633439,0.575530599,5.75,7.7,Qal2,8
895,306.0748549,131.3888678,2.825130563,0.724819659,7.7,9.7,Qal2,8
895,270.391151,167.1721726,2.699160408,0.887195943,9.7,11.7,Qal2,8
895,280.0253305,109.906883,2.77170311,1.046021944,11.7,13.6,Qal2,8
895,287.6366671,204.0360301,2.5043775,1.213067163,13.6,15.55,Qal2,8
896,167.8548313,304.9569544,2.580233998,0.190024362,1.75,3.75,Qal1,7
896,195.4763498,174.8922354,2.578085393,0.342437912,3.75,5.75,Qal1,7
896,227.9746459,137.3642361,2.594403566,0.445825135,5.75,7.85,Qal1,7
896,261.5632401,162.0353824,2.610086292,0.586120294,7.85,9.7,Qal1,7
896,218.3435625,111.7387068,2.729182034,0.71849087,9.7,11.7,Qal1,7
896,233.757436,167.0637828,2.750098688,0.8788656,11.7,13.7,Qal1,7
897,217.8534182,503.8589993,2.226570224,0.256284314,1.75,3.65,Qal1,7
897,238.629972,241.8687387,2.717889162,0.436548268,3.65,5.65,Qal1,7
897,148.2556978,73.70542049,2.941572063,0.591344402,5.65,7.65,Qal1,7
897,158.9375219,15.79367024,3.269467462,0.671158121,7.65,9.65,Qal1,7
897,202.9653801,88.98582105,2.794937112,0.766424058,9.65,11.7,Qal1,7
897,259.2800101,57.71205817,2.932556116,0.887553972,11.7,13.6,Qal1,7
897,223.0686654,85.59504234,2.910256736,1.014654958,13.6,15.6,Qal1,7
897,336.5613955,119.07836,2.182615502,1.161167794,15.6,17.55,Qal1,7
898,279.7668594,420.7017373,2.290820539,0.259266755,1.75,3.7,Qal1,7
898,203.5307487,143.9919265,2.620761605,0.415499542,3.7,5.7,Qal1,7
898,195.8717836,202.7774055,2.680092364,0.580173724,5.7,7.7,Qal1,7
898,168.4985617,84.46937648,2.73416582,0.711739335,7.7,9.65,Qal1,7
898,234.0342975,184.6695969,1.903431351,0.852938306,9.65,11.65,Qal1,7
898,354.001211,369.9649924,1.270633335,1.03467562,11.65,13.6,Qal1,7
898,432.0017324,326.3645043,1.504020716,1.219170584,13.6,15.5,Qal1,7
898,360.7278606,105.117279,2.848532734,1.380112865,15.5,17.35,Qal1,7
898,227.7486405,70.82724815,2.970690165,1.532001554,17.35,19.4,Qal1,7
898,258.0399758,67.05104897,2.978087962,1.68594321,19.4,21.25,Qal1,7
898,358.4913038,98.34553923,2.74767918,1.84122885,21.25,23.15,Qal1,7
898,297.6774792,176.021762,2.556154756,2.036866223,23.15,25.4,Qal1,7
899,195.0815386,532.233367,2.336685199,0.253417015,1.7,3.7,Qal1,7
899,202.0927504,159.5653876,2.806723795,0.416072802,3.7,5.65,Qal1,7
899,184.6544534,89.793202,3.013731588,0.559200599,5.65,7.65,Qal1,7
899,181.5023322,84.74994527,2.920286447,0.690375217,7.65,9.6,Qal1,7
899,385.3705364,273.2281325,1.851507699,0.845135714,9.6,11.55,Qal1,7
899,210.0020866,107.6033126,2.689795175,1.014501488,11.55,13.55,Qal1,7
899,204.5383397,84.38731812,2.923257945,1.157484184,13.55,15.5,Qal1,7
899,247.1173338,102.5698704,2.793140157,1.291843522,15.5,17.45,Qal1,7
899,271.6945664,56.10119023,2.993789571,1.433106409,17.45,19.4,Qal1,7
899,240.8246911,138.9770951,2.483559563,1.586847548,19.4,21.25,Qal1,7
899,398.4453681,119.6306543,2.750738301,1.744540594,21.25,23,Qal1,7
900,-921.6779622,393.0543126,2.553810216,0.228326117,1.75,3.75,Qal1,7
900,297.5385951,137.8056477,2.550202851,0.375083638,3.75,5.75,Qal1,7
900,301.4159218,176.0188614,1.850398321,0.502149885,5.75,7.75,Qal1,7
900,302.6212687,431.246482,1.212849883,0.677773796,7.75,9.7,Qal1,7
900,303.5041397,380.3295048,1.192340567,0.871733942,9.7,11.7,Qal1,7
900,303.9055253,191.5754902,1.753102608,1.055265463,11.7,13.7,Qal1,7
900,303.9624235,157.464104,2.70142294,1.224561094,13.7,15.65,Qal1,7
900,304.3148098,134.8763571,2.722285089,1.39454493,15.65,17.65,Qal1,7
900,304.430004,130.5314392,2.352464415,1.555835159,17.65,19.65,Qal1,7
901,208.6341613,295.8946452,2.786422803,0.242043215,1.75,3.75,Qal1,7
901,195.662643,173.5256716,2.916835543,0.386764301,3.75,5.75,Qal1,7
