travelTimeMeta_ID,site_ID,Group,citation_ID,name,Geology (Holzer),search (Grant),Geology (Site Table),Geology (Mapping),longitude,latitude,method,date,quality,VelocityDataType,vsz_value,vsz_unit,z_value,z_unit,depth_unit,traveltime_unit,DGWT,Group
592,3819,California,80,Oak061,Qhaf,California,"Qal2",#N/A,-122.281,37.8182,SCPT,1999.3.30,,Vs,222.8009,m/s,19.25,m,m,m/s,2.80416,Qal2
593,3820,California,80,Oak062,,California,"Qs",#N/A,-122.286,37.8129,SCPT,1999.3.30,,Vs,270.5105,m/s,10.65,m,m,m/s,#N/A,Qs
594,3821,California,80,Oak064,afem,California,"af/Qi",#N/A,-122.255,37.7889,SCPT,1999.4.7,,Vs,207.567,m/s,19.75,m,m,m/s,2.01168,af/Qi
595,3822,California,80,Oak065,afem,California,"af/Qi",#N/A,-122.245,37.7853,SCPT,1999.4.7,,Vs,170.112,m/s,19.75,m,m,m/s,1.95072,af/Qi
596,3823,California,80,Oak067,afem,California,"af/Qi",#N/A,-122.218,37.7649,SCPT,1999.4.15,,Vs,216.3462,m/s,15.75,m,m,m/s,1.8288,af/Qi
597,3824,California,80,Oak068,Qhaf1,California,"Qal2",#N/A,-122.229,37.7691,SCPT,1999.4.15,,Vs,225.8343,m/s,15.7,m,m,m/s,3.68808,Qal2
598,3825,California,80,Oak069,Qhaf1,California,"Qal2",#N/A,-122.238,37.7772,SCPT,1999.4.19,,Vs,235.5366,m/s,16,m,m,m/s,>1.8,Qal2
599,3826,California,80,Oak070,,California,"Qoa",#N/A,-122.216,37.7883,SCPT,1999.4.19,,Vs,250.9684,m/s,15.55,m,m,m/s,#N/A,Qoa
600,3827,California,80,Oak071,Qhaf,California,"Qal2",#N/A,-122.158,37.7445,SCPT,2000.3.22,,Vs,333.7718,m/s,20.3,m,m,m/s,-,Qal2
601,3828,California,80,Oak072,Qhaf,California,"Qal2",#N/A,-122.17,37.7601,SCPT,2000.3.22,,Vs,266.915,m/s,8.6,m,m,m/s,-,Qal2
602,3829,California,80,Oak073,Qhaf,California,"Qal2",#N/A,-122.176,37.7657,SCPT,2000.3.22,,Vs,345.0656,m/s,15,m,m,m/s,5.1816,Qal2
603,3830,California,80,Oak074,Qhaf,California,"Qal2",#N/A,-122.184,37.7732,SCPT,2000.4.4,,Vs,268.5378,m/s,7.75,m,m,m/s,>8.1,Qal2
604,3831,California,80,Oak075,Qhaf,California,"Qal3",#N/A,-122.216,37.8043,SCPT,2000.4.4,,Vs,237.3573,m/s,14.55,m,m,m/s,>4.0,Qal3
605,3832,California,80,Oak076,Qhaf,California,"Qal2",#N/A,-122.261,37.8247,SCPT,2000.4.4,,Vs,249.3868,m/s,15.25,m,m,m/s,3.6576,Qal2
606,3833,California,80,Oak077,,California,"Qoa",#N/A,-122.203,37.7909,SCPT,2000.4.5,,Vs,351.9856,m/s,13.65,m,m,m/s,#N/A,Qoa
607,3834,California,80,Oak079,afem,California,"af/Qi",#N/A,-122.264,37.8083,SCPT,2000.5.18,,Vs,212.9973,m/s,16.65,m,m,m/s,3.048,af/Qi
608,3835,California,80,Oak080,afem,California,"af/Qi",#N/A,-122.262,37.8113,SCPT,2000.5.18,,Vs,144.2104,m/s,17.05,m,m,m/s,1.524,af/Qi
609,3836,California,80,Oak081,afem,California,"af/Qi",#N/A,-122.248,37.8096,SCPT,2000.5.18,,Vs,161.2903,m/s,16.9,m,m,m/s,2.1336,af/Qi
610,3837,California,80,Oak082,afem,California,"af/Qi",#N/A,-122.256,37.7999,SCPT,2000.5.18,,Vs,213.5695,m/s,16.4,m,m,m/s,1.524,af/Qi
611,3838,California,80,Oak083,Qhf,California,"Qal2",#N/A,-122.276,37.8334,SCPT,2000.8.28,,Vs,261.3049,m/s,23.75,m,m,m/s,4.572,Qal2
612,3839,California,80,Oak084,Qhf,California,"Qal2",#N/A,-122.269,37.8372,SCPT,2000.8.28,,Vs,256.7457,m/s,15.7,m,m,m/s,5.0292,Qal2
613,3840,California,80,Oak085,Qhf,California,"Qal2",#N/A,-122.272,37.8188,SCPT,2000.8.28,,Vs,237.4253,m/s,20.25,m,m,m/s,>0.9,Qal2
614,3841,California,80,Oak086,Qhf,California,"Qoa",#N/A,-122.22,37.7886,SCPT,2000.9.14,,Vs,268.0708,m/s,16.8,m,m,m/s,4.05384,Qoa
615,3842,California,80,Oak087,Qhf,California,"Qal3",#N/A,-122.224,37.7906,SCPT,2000.9.14,,Vs,299.6591,m/s,16.7,m,m,m/s,3.07848,Qal3
616,3843,California,80,Oak088,Qhf,California,"Qal3",#N/A,-122.222,37.7896,SCPT,2000.9.14,,Vs,289.6457,m/s,19.05,m,m,m/s,3.77952,Qal3
617,3844,California,80,Oak089,Qhf,California,"Qal2",#N/A,-122.267,37.8259,SCPT,2000.9.15,,Vs,267.2908,m/s,17.7,m,m,m/s,3.77952,Qal2
618,3845,California,80,Oak090,Qhf,California,"Qal2",#N/A,-122.266,37.8256,SCPT,2000.9.15,,Vs,247.6415,m/s,15.75,m,m,m/s,3.77952,Qal2
619,3846,California,80,Oak091,Qhf,California,"Qal2",#N/A,-122.264,37.8252,SCPT,2000.9.15,,Vs,291.8895,m/s,19.65,m,m,m/s,3.9624,Qal2
620,3847,California,80,Oak092,Qhf,California,"Qal2",#N/A,-122.268,37.8322,SCPT,2000.9.21,,Vs,301.4643,m/s,17.5,m,m,m/s,4.63296,Qal2
621,3848,California,80,Oak093,Qhf,California,"Qal2",#N/A,-122.265,37.8451,SCPT,2000.9.21,,Vs,292.8475,m/s,21.7,m,m,m/s,2.49936,Qal2
622,3849,California,80,Oak094,Qhb,California,"Qal1",#N/A,-122.186,37.7551,SCPT,2000.10.11,,Vs,276.8129,m/s,12.75,m,m,m/s,2.5908,Qal1
623,3850,Beach_Dune,80,POR001,Eolian,Indiana,"",#N/A,-87.0074,41.6811,SCPT,2004.9.23,,Vs,252.7778,m/s,18.2,m,m,m/s,-,Beach_Dune
624,3851,Beach_Dune,80,POR002,Eolian,Indiana,"",#N/A,-87.003,41.6831,SCPT,2004.9.23,,Vs,236.4703,m/s,19.75,m,m,m/s,-,Beach_Dune
625,3852,Beach_Dune,80,POR003,Eolian,Indiana,"",#N/A,-86.9615,41.6931,SCPT,2004.9.23,,Vs,221.843,m/s,13.65,m,m,m/s,-,Beach_Dune
626,3853,Beach_Dune,80,POR004,Eolian,Indiana,"",#N/A,-86.9618,41.6974,SCPT,2004.9.23,,Vs,248.2123,m/s,18.05,m,m,m/s,-,Beach_Dune
627,3854,Beach_Dune,80,POR005,Eolian,Indiana,"",#N/A,-87.0479,41.6566,SCPT,2004.9.24,,Vs,202.7778,m/s,14.6,m,m,m/s,-,Beach_Dune
628,3855,Beach_Dune,80,POR006,Eolian,Indiana,"",#N/A,-87.0511,41.6598,SCPT,2004.9.24,,Vs,229.8582,m/s,14.75,m,m,m/s,-,Beach_Dune
629,3856,Beach_Dune,80,POR007,Eolian,Indiana,"",#N/A,-87.0607,41.6569,SCPT,2004.9.24,,Vs,228.8815,m/s,14.55,m,m,m/s,-,Beach_Dune
630,3857,Beach_Dune,80,POR008,Eolian,Indiana,"",#N/A,-87.0619,41.6597,SCPT,2004.9.24,,Vs,245.9691,m/s,14.95,m,m,m/s,-,Beach_Dune
631,3858,Beach_Dune,80,POR009,Eolian,Indiana,"",#N/A,-87.0651,41.6594,SCPT,2004.9.24,,Vs,264.7327,m/s,20.35,m,m,m/s,-,Beach_Dune
632,3859,Beach_Dune,80,POR010,Eolian,Indiana,"",#N/A,-87.0674,41.6541,SCPT,2004.9.25,,Vs,219.1122,m/s,23.25,m,m,m/s,-,Beach_Dune
633,3860,Beach_Dune,80,POR011,Eolian,Indiana,"",#N/A,-87.0695,41.6591,SCPT,2004.9.25,,Vs,242.4569,m/s,20.25,m,m,m/s,-,Beach_Dune
634,3861,Beach_Dune,80,POR012,Eolian,Indiana,"",#N/A,-87.0748,41.6569,SCPT,2004.9.25,,Vs,245.9995,m/s,20.6,m,m,m/s,-,Beach_Dune
635,3862,Beach_Dune,80,POR013,Eolian,Indiana,"",#N/A,-87.2201,41.6227,SCPT,2004.9.25,,Vs,239.1837,m/s,14.65,m,m,m/s,-,Beach_Dune
636,3863,Beach_Dune,80,POR014,Eolian,Indiana,"",#N/A,-87.2228,41.615,SCPT,2004.9.26,,Vs,242.479,m/s,14.75,m,m,m/s,-,Beach_Dune
637,3864,Beach_Dune,80,POR015,Eolian,Indiana,"",#N/A,-87.2163,41.6198,SCPT,2004.9.26,,Vs,237.1472,m/s,20.25,m,m,m/s,-,Beach_Dune
638,3865,Beach_Dune,80,POR016,Eolian,Indiana,"",#N/A,-87.0094,41.6547,SCPT,2004.9.26,,Vs,262.1622,m/s,14.55,m,m,m/s,-,Beach_Dune
639,3866,Beach_Dune,80,POR017,Eolian,Indiana,"",#N/A,-87.0096,41.6564,SCPT,2004.9.26,,Vs,254.0129,m/s,15.35,m,m,m/s,-,Beach_Dune
640,3867,Beach_Dune,80,POR018,Eolian,Indiana,"",#N/A,-87.0095,41.6615,SCPT,2004.9.26,,Vs,231.0718,m/s,11.75,m,m,m/s,-,Beach_Dune
641,3868,Beach_Dune,80,POR019,Eolian,Indiana,"",#N/A,-87.0097,41.6625,SCPT,2004.9.27,,Vs,230.0542,m/s,14.85,m,m,m/s,-,Beach_Dune
642,3869,Beach_Dune,80,POR020,Eolian,Indiana,"",#N/A,-87.0097,41.6798,SCPT,2004.9.27,,Vs,240.0167,m/s,17.25,m,m,m/s,-,Beach_Dune
643,3870,Beach_Dune,80,POR021,Eolian,Indiana,"",#N/A,-87.0096,41.6774,SCPT,2004.9.27,,Vs,228.4386,m/s,14.25,m,m,m/s,-,Beach_Dune
644,3871,Beach_Dune,80,POR022,Eolian,Indiana,"",#N/A,-87.0097,41.6754,SCPT,2004.9.27,,Vs,240.481,m/s,15.6,m,m,m/s,-,Beach_Dune
645,3872,Beach_Dune,80,POR023,Eolian,Indiana,"",#N/A,-86.9396,41.7037,SCPT,2004.9.28,,Vs,212.0641,m/s,15.75,m,m,m/s,-,Beach_Dune
646,3873,Beach_Dune,80,POR024,Eolian,Indiana,"",#N/A,-86.9438,41.7031,SCPT,2004.9.28,,Vs,238.7449,m/s,15.75,m,m,m/s,-,Beach_Dune
647,3874,Beach_Dune,80,POR025,Eolian,Indiana,"",#N/A,-86.9554,41.7011,SCPT,2004.9.28,,Vs,255.814,m/s,15.4,m,m,m/s,-,Beach_Dune
648,3875,Valley_Train,80,POT001,Pvl2,Arkansas,"",#N/A,-90.5714,35.6854,SCPT,2008.10.10,,Vs,227.784,m/s,20.25,m,m,m/s,-,Valley_Train
649,3876,Valley_Train,80,POT002,Pvl2,Arkansas,"",#N/A,-90.4835,35.5794,SCPT,2008.10.10,,Vs,219.2652,m/s,20.35,m,m,m/s,-,Valley_Train
650,3877,Valley_Train,80,POT003,Pvl2,Arkansas,"",#N/A,-90.5375,35.5593,SCPT,2008.10.10,,Vs,227.0456,m/s,20.45,m,m,m/s,-,Valley_Train
651,3878,Valley_Train,80,POT006,Pvl1,Arkansas,"",#N/A,-90.3581,35.513,SCPT,2008.10.11,,Vs,193.4467,m/s,20.25,m,m,m/s,-,Valley_Train
652,3879,Valley_Train,80,POT007,Pvl1,Arkansas,"",#N/A,-90.322,35.5697,SCPT,2008.10.11,,Vs,221.0157,m/s,20.15,m,m,m/s,-,Valley_Train
653,3880,Valley_Train,80,POT008,Pvl2,Arkansas,"",#N/A,-90.4531,35.5139,SCPT,2008.10.16,,Vs,248.8079,m/s,20.35,m,m,m/s,-,Valley_Train
654,3881,Valley_Train,80,POT009,Pvl2,Arkansas,"",#N/A,-90.5552,35.5384,SCPT,2008.10.16,,Vs,217.9968,m/s,20.35,m,m,m/s,-,Valley_Train
655,3882,Valley_Train,80,POT010,Pvl2,Arkansas,"",#N/A,-90.6086,35.5503,SCPT,2008.10.16,,Vs,210.2367,m/s,20.25,m,m,m/s,-,Valley_Train
656,3883,Valley_Train,80,POT011,Pvl2,Arkansas,"",#N/A,-90.6004,35.6055,SCPT,2008.10.16,,Vs,235.5324,m/s,20.35,m,m,m/s,-,Valley_Train
657,3884,Valley_Train,80,POT012,Pvl2,Arkansas,"",#N/A,-90.5667,35.6347,SCPT,2008.10.17,,Vs,222.161,m/s,20.15,m,m,m/s,-,Valley_Train
658,3885,Valley_Train,80,PST001,Pvl1,Missouri,"",#N/A,-89.9584,36.1323,SCPT,2008.9.22,,Vs,209.638,m/s,19.75,m,m,m/s,-,Valley_Train
659,3886,Valley_Train,80,PST002,Pvl1,Missouri,"",#N/A,-89.9587,36.0089,SCPT,2008.9.23,,Vs,206.5897,m/s,23.45,m,m,m/s,-,Valley_Train
660,3887,Valley_Train,80,PST003,Pvl1,Missouri,"",#N/A,-89.9585,36.0307,SCPT,2008.9.23,,Vs,205.3251,m/s,20.05,m,m,m/s,-,Valley_Train
661,3888,Valley_Train,80,PST004,Pvl1,Missouri,"",#N/A,-89.9582,36.0598,SCPT,2008.9.23,,Vs,208.0564,m/s,20.35,m,m,m/s,-,Valley_Train
662,3889,Valley_Train,80,PST005,Pvl1,Missouri,"",#N/A,-89.9585,36.1034,SCPT,2008.9.23,,Vs,197.8185,m/s,19.95,m,m,m/s,-,Valley_Train
663,3890,Floodplain,80,PST006,Hpm1,Missouri,"",#N/A,-89.7881,36.0145,SCPT,2008.9.24,,Vs,193.6186,m/s,20.45,m,m,m/s,-,Floodplain
664,3891,Floodplain,80,PST007,Hchm,Missouri,"",#N/A,-89.7882,36.0064,SCPT,2008.9.23,,Vs,212.6443,m/s,20.45,m,m,m/s,-,Floodplain
665,3892,Floodplain,80,PST008,Hpm1,Missouri,"",#N/A,-89.784,36.0005,SCPT,2008.9.24,,Vs,208.5883,m/s,20.45,m,m,m/s,-,Floodplain
666,3893,Floodplain,80,PST009,Hchm,Missouri,"",#N/A,-89.7702,36.0087,SCPT,2008.9.23,,Vs,192.053,m/s,20.3,m,m,m/s,-,Floodplain
667,3894,Floodplain,80,PST010,Hpm1,Missouri,"",#N/A,-89.7703,36.0279,SCPT,2008.9.24,,Vs,191.4414,m/s,20.4,m,m,m/s,-,Floodplain
668,3895,Floodplain,80,PST015,Hchm,Missouri,"",#N/A,-89.7659,36.0159,SCPT,2008.10.1,,Vs,166.5303,m/s,20.35,m,m,m/s,-,Floodplain
669,3896,Floodplain,80,PST016,Hpm1,Missouri,"",#N/A,-89.7661,36.074,SCPT,2008.10.1,,Vs,175.2967,m/s,9.75,m,m,m/s,-,Floodplain
670,3897,Floodplain,80,PST017,Hpm1,Missouri,"",#N/A,-89.7176,36.0883,SCPT,2008.10.1,,Vs,196.3891,m/s,20.45,m,m,m/s,-,Floodplain
671,3898,Floodplain,80,PST018,Hchm,Missouri,"",#N/A,-89.695,36.0961,SCPT,2008.10.1,,Vs,202.864,m/s,18.7,m,m,m/s,-,Floodplain
672,3899,Floodplain,80,PST019,Hpm1,Missouri,"",#N/A,-89.7042,36.1325,SCPT,2008.10.1,,Vs,175.1894,m/s,20.35,m,m,m/s,-,Floodplain
673,3900,Floodplain,80,PST020,Hpm1,Missouri,"",#N/A,-89.7234,36.1765,SCPT,2008.10.2,,Vs,195.5551,m/s,20.15,m,m,m/s,-,Floodplain
674,3901,Floodplain,80,PST021,Hchm,Missouri,"",#N/A,-89.7,36.1922,SCPT,2008.10.2,,Vs,188.4957,m/s,20.35,m,m,m/s,-,Floodplain
675,3902,Floodplain,80,PST022,Hchm,Missouri,"",#N/A,-89.6892,36.3018,SCPT,2008.10.2,,Vs,150.7931,m/s,20.25,m,m,m/s,-,Floodplain
676,3903,Valley_Train,80,PST023,Pvl1,Missouri,"",#N/A,-89.7081,36.3056,SCPT,2008.10.2,,Vs,213.3571,m/s,20.35,m,m,m/s,-,Valley_Train
677,3904,Valley_Train,80,PST025,Pvl1,Missouri,"",#N/A,-89.7379,36.387,SCPT,2008.10.5,,Vs,213.5101,m/s,20.45,m,m,m/s,-,Valley_Train
678,3905,Valley_Train,80,PST027,Pvl1,Missouri,"",#N/A,-89.8155,36.3788,SCPT,2008.10.5,,Vs,206.9141,m/s,20.35,m,m,m/s,-,Valley_Train
679,3906,Valley_Train,80,PST028,Pvl1,Missouri,"",#N/A,-89.8087,36.3285,SCPT,2008.10.5,,Vs,214.3911,m/s,20.35,m,m,m/s,-,Valley_Train
680,3907,Valley_Train,80,PST030,Pvl1,Missouri,"",#N/A,-89.9352,36.3802,SCPT,2008.10.8,,Vs,200.1622,m/s,19.75,m,m,m/s,-,Valley_Train
681,3908,Floodplain,80,PSY001,Hb,Indiana,"",Floodplain,-87.7167,37.9806,SCPT,2004.10.6,,Vs,190.8311,m/s,8.45,m,m,m/s,#N/A,Floodplain
682,3909,Floodplain,80,PSY002,Hb,Indiana,"",Floodplain,-87.9066,38.1937,SCPT,2004.10.7,,Vs,243.2647,m/s,15.35,m,m,m/s,#N/A,Floodplain
683,3910,Floodplain,80,PSY003,Hb,Indiana,"",Floodplain,-87.936,38.1305,SCPT,2004.10.7,,Vs,229.1105,m/s,14.45,m,m,m/s,#N/A,Floodplain
684,3911,Glacial,80,RCD001,DSI,North dakota,"",#N/A,-96.9739,46.4708,SCPT,2004.8.25,,Vs,137.7074,m/s,19.75,m,m,m/s,-,Glacial
685,3912,Glacial,80,RCD002,DSA,North dakota,"",#N/A,-97.0405,46.4708,SCPT,2004.8.25,,Vs,213.9194,m/s,14.6,m,m,m/s,-,Glacial
686,3913,Glacial,80,RCD004,DSA,North dakota,"",#N/A,-97.1554,46.4708,SCPT,2004.8.25,,Vs,224.5849,m/s,19.75,m,m,m/s,-,Glacial
687,3914,Glacial,80,RCD005,DSA,North dakota,"",#N/A,-97.2183,46.4273,SCPT,2004.8.25,,Vs,213.6397,m/s,20.55,m,m,m/s,-,Glacial
688,3915,Glacial,80,RCD006,DSI,North dakota,"",#N/A,-96.8937,46.4709,SCPT,2004.8.26,,Vs,156.7267,m/s,20.55,m,m,m/s,-,Glacial
689,3916,Glacial,80,RCD007,DSA,North dakota,"",#N/A,-97.1384,46.4706,SCPT,2004.8.26,,Vs,237.5645,m/s,20.25,m,m,m/s,-,Glacial
690,3917,Glacial,80,RCD008,DSA,North dakota,"",#N/A,-97.1763,46.4563,SCPT,2004.8.26,,Vs,204.7721,m/s,17.25,m,m,m/s,-,Glacial
691,3918,Glacial,80,RCD009,DSA,North dakota,"",#N/A,-97.2604,46.3982,SCPT,2004.8.26,,Vs,212.5239,m/s,17.75,m,m,m/s,-,Glacial
692,3919,Glacial,80,RCD010,DSA,North dakota,"",#N/A,-97.239,46.4128,SCPT,2004.8.26,,Vs,204.5838,m/s,14.55,m,m,m/s,-,Glacial
693,3920,Glacial,80,RCD011,DSA,North dakota,"",#N/A,-97.1973,46.4417,SCPT,2004.8.27,,Vs,219.1766,m/s,19.75,m,m,m/s,-,Glacial
694,3921,Glacial,80,RCD012,DSA,North dakota,"",#N/A,-97.1078,46.4705,SCPT,2004.8.27,,Vs,208.9433,m/s,15.7,m,m,m/s,-,Glacial
695,3922,Glacial,80,RCD013,DSA,North dakota,"",#N/A,-97.0935,46.4705,SCPT,2004.8.27,,Vs,215.1141,m/s,17.25,m,m,m/s,-,Glacial
696,3923,Glacial,80,RCD014,DSA,North dakota,"",#N/A,-97.0719,46.471,SCPT,2004.8.27,,Vs,235.3718,m/s,37.45,m,m,m/s,-,Glacial
697,3924,Glacial,80,RCD015,DSA,North dakota,"",#N/A,-97.0513,46.4707,SCPT,2004.8.27,,Vs,220.5882,m/s,18.45,m,m,m/s,-,Glacial
698,3925,Glacial,80,RCD016,DSI,North dakota,"",#N/A,-96.9183,46.4708,SCPT,2004.8.28,,Vs,126.1123,m/s,22.25,m,m,m/s,-,Glacial
699,3926,Glacial,80,RCD017,DSI,North dakota,"",#N/A,-96.9298,46.4707,SCPT,2004.8.28,,Vs,135.2871,m/s,20.45,m,m,m/s,-,Glacial
700,3927,Glacial,80,RCD018,DSI,North dakota,"",#N/A,-96.9419,46.4707,SCPT,2004.8.28,,Vs,119.3603,m/s,20.45,m,m,m/s,-,Glacial
701,3928,Glacial,80,RCD019,DSI,North dakota,"",#N/A,-96.9535,46.4707,SCPT,2004.8.28,,Vs,154.2251,m/s,20.35,m,m,m/s,-,Glacial
702,3929,Glacial,80,RCD020,DSI,North dakota,"",#N/A,-96.9889,46.4707,SCPT,2004.8.28,,Vs,150.1973,m/s,20.55,m,m,m/s,-,Glacial
703,3930,Glacial,80,RCD021,DSI,North dakota,"",#N/A,-97.0054,46.4708,SCPT,2004.8.30,,Vs,163.697,m/s,18.65,m,m,m/s,-,Glacial
704,3931,Glacial,80,RCD022,DSA,North dakota,"",#N/A,-97.0203,46.4707,SCPT,2004.8.30,,Vs,196.2499,m/s,20.2,m,m,m/s,-,Glacial
705,3932,Glacial,80,RCD023,DSA,North dakota,"",#N/A,-97.1693,46.4707,SCPT,2004.8.30,,Vs,219.5797,m/s,17.45,m,m,m/s,-,Glacial
706,3933,Glacial,80,RCD024,DSA,North dakota,"",#N/A,-97.1836,46.4707,SCPT,2004.8.30,,Vs,225.5499,m/s,18.15,m,m,m/s,-,Glacial
707,3934,Glacial,80,RCD025,DSA,North dakota,"",#N/A,-97.2749,46.3982,SCPT,2004.8.30,,Vs,213.6817,m/s,14.15,m,m,m/s,-,Glacial
708,3935,Glacial,80,RCD026,DSA,North dakota,"",#N/A,-97.2476,46.3983,SCPT,2004.8.31,,Vs,219.5233,m/s,19.25,m,m,m/s,-,Glacial
709,3936,Glacial,80,RCD027,DSA,North dakota,"",#N/A,-97.2346,46.3983,SCPT,2004.8.31,,Vs,222.6595,m/s,10.75,m,m,m/s,-,Glacial
710,3937,Glacial,80,RCD028,DSA,North dakota,"",#N/A,-97.2207,46.3983,SCPT,2004.8.31,,Vs,231.2549,m/s,14.65,m,m,m/s,-,Glacial
711,3938,Glacial,80,RCD029,DSA,North dakota,"",#N/A,-97.2081,46.3984,SCPT,2004.8.31,,Vs,232.4665,m/s,14.75,m,m,m/s,-,Glacial
712,3939,Glacial,80,RCD030,DSA,North dakota,"",#N/A,-97.1808,46.3984,SCPT,2004.8.31,,Vs,218.7948,m/s,15.25,m,m,m/s,-,Glacial
713,3940,Glacial,80,RCD031,DSA,North dakota,"",#N/A,-97.1623,46.3983,SCPT,2004.9.1,,Vs,201.94,m/s,11.45,m,m,m/s,-,Glacial
714,3941,Glacial,80,RCD032,DSA,North dakota,"",#N/A,-97.1491,46.3983,SCPT,2004.9.1,,Vs,197.2809,m/s,13.35,m,m,m/s,-,Glacial
715,3942,Glacial,80,RCD033,DSA,North dakota,"",#N/A,-97.1353,46.3983,SCPT,2004.9.1,,Vs,205.35,m/s,20.65,m,m,m/s,-,Glacial
716,3943,Glacial,80,RCD034,DSA,North dakota,"",#N/A,-97.124,46.3983,SCPT,2004.9.1,,Vs,204.3416,m/s,18.45,m,m,m/s,-,Glacial
717,3944,Glacial,80,RCD035,DSA,North dakota,"",#N/A,-97.1108,46.3983,SCPT,2004.9.1,,Vs,205.7678,m/s,19.55,m,m,m/s,-,Glacial
718,3945,Glacial,80,RCD036,DSA,North dakota,"",#N/A,-97.0965,46.3982,SCPT,2004.9.2,,Vs,195.1399,m/s,13.25,m,m,m/s,-,Glacial
719,3946,Glacial,80,RCD037,DSA,North dakota,"",#N/A,-97.0717,46.3956,SCPT,2004.9.2,,Vs,212.878,m/s,14.15,m,m,m/s,-,Glacial
720,3947,Glacial,80,RCD038,DSA,North dakota,"",#N/A,-97.0602,46.3836,SCPT,2004.9.2,,Vs,211.1312,m/s,16.35,m,m,m/s,-,Glacial
721,3948,Glacial,80,RCD039,DSI,North dakota,"",#N/A,-97.0441,46.3836,SCPT,2004.9.2,,Vs,174.0337,m/s,16.3,m,m,m/s,-,Glacial
722,3949,Glacial,80,RCD040,DSI,North dakota,"",#N/A,-97.0294,46.3836,SCPT,2004.9.2,,Vs,158.2669,m/s,19.25,m,m,m/s,-,Glacial
723,3950,Glacial,80,RCD041,DU,North dakota,"",#N/A,-97.2185,46.3838,SCPT,2004.9.2,,Vs,206.8702,m/s,13.55,m,m,m/s,-,Glacial
724,3951,Glacial,80,RCD042,DSI,North dakota,"",#N/A,-97.0096,46.3835,SCPT,2004.9.3,,Vs,144.3726,m/s,20.55,m,m,m/s,-,Glacial
725,3952,Glacial,80,RCD043,DSI,North dakota,"",#N/A,-96.9955,46.3837,SCPT,2004.9.3,,Vs,154.2214,m/s,20.55,m,m,m/s,-,Glacial
726,3953,Glacial,80,RCD044,DSI,North dakota,"",#N/A,-96.9837,46.3836,SCPT,2004.9.3,,Vs,144.933,m/s,19.25,m,m,m/s,-,Glacial
727,3954,Glacial,80,RCD045,DSI,North dakota,"",#N/A,-96.9566,46.3838,SCPT,2004.9.3,,Vs,124.362,m/s,19.25,m,m,m/s,-,Glacial
728,3955,Glacial,80,RCD046,DSA,North dakota,"",#N/A,-97.2183,46.4127,SCPT,2004.9.3,,Vs,222.7267,m/s,18.15,m,m,m/s,-,Glacial
729,3956,Glacial,80,RCD047,DSI,North dakota,"",#N/A,-96.9359,46.3837,SCPT,2004.9.4,,Vs,115.9676,m/s,20.35,m,m,m/s,-,Glacial
730,3957,Glacial,80,RCD048,DSI,North dakota,"",#N/A,-96.9152,46.3837,SCPT,2004.9.4,,Vs,118.2454,m/s,18.25,m,m,m/s,-,Glacial
731,3958,Glacial,80,RCD049,DSI,North dakota,"",#N/A,-96.8963,46.3837,SCPT,2004.9.4,,Vs,122.4123,m/s,19.75,m,m,m/s,-,Glacial
732,3959,Glacial,80,RCD050,DSI,North dakota,"",#N/A,-96.8721,46.3839,SCPT,2004.9.4,,Vs,111.0165,m/s,19.55,m,m,m/s,-,Glacial
733,3960,Glacial,80,RCD051,DSI,North dakota,"",#N/A,-96.835,46.3839,SCPT,2004.9.4,,Vs,147.2704,m/s,19.45,m,m,m/s,-,Glacial
734,3961,Glacial,80,RCD052,Lc,North dakota,"",#N/A,-96.8345,46.471,SCPT,2008.9.8,,Vs,164.5269,m/s,17.3,m,m,m/s,-,Glacial
735,3962,Glacial,80,RCD053,Lc,North dakota,"",#N/A,-96.7478,46.4999,SCPT,2008.9.8,,Vs,170.249,m/s,16,m,m,m/s,-,Glacial
736,3963,Glacial,80,RCD054,Lc,North dakota,"",#N/A,-96.7853,46.4999,SCPT,2008.9.8,,Vs,162.2039,m/s,15.75,m,m,m/s,-,Glacial
737,3964,Glacial,80,RCD055,Lc,North dakota,"",#N/A,-96.8277,46.4999,SCPT,2008.9.8,,Vs,167.3702,m/s,17.05,m,m,m/s,-,Glacial
738,3965,Glacial,80,RCD056,Lc,North dakota,"",#N/A,-96.8414,46.4889,SCPT,2008.9.8,,Vs,167.4503,m/s,17.45,m,m,m/s,-,Glacial
739,3966,Glacial,80,RCD057,Lc,North dakota,"",#N/A,-96.82,46.4706,SCPT,2008.9.11,,Vs,138.8265,m/s,15.45,m,m,m/s,-,Glacial
740,3967,Glacial,80,RCD058,Lc,North dakota,"",#N/A,-96.7991,46.4711,SCPT,2008.9.11,,Vs,154.3082,m/s,14.9,m,m,m/s,-,Glacial
741,3968,Glacial,80,RCD059,Lc,North dakota,"",#N/A,-96.8203,46.485,SCPT,2008.9.11,,Vs,146.73,m/s,15.75,m,m,m/s,-,Glacial
742,3969,Glacial,80,RCD060,Lc,North dakota,"",#N/A,-96.8411,46.4782,SCPT,2008.9.11,,Vs,151.381,m/s,17.1,m,m,m/s,-,Glacial
743,3970,Glacial,80,RCD061,Lc,North dakota,"",#N/A,-96.7361,46.4708,SCPT,2008.9.12,,Vs,168.319,m/s,15.45,m,m,m/s,-,Glacial
