travelTimeArray_ID,travelTimeMeta_ID,depth,traveltime
8606,964,11.55,51.43
8607,964,13.55,59.73
8608,964,15.45,69.6
8609,964,17.85,80.54
8610,965,1.7,8.32
8611,965,3.6,17.49
8612,965,5.5,26.14
8613,965,7.25,33.59
8614,965,9.2,37.66
8615,965,11.2,50.03
8616,965,13.2,59.4
8617,965,15.2,68.5
8618,965,17.15,74.95
8619,965,18.65,83.59
8620,965,21.15,87.49
8621,966,1.75,10.87
8622,966,3.7,18.49
8623,966,5.7,27.81
8624,966,7.7,38.33
8625,966,9.7,49.73
8626,966,11.7,60.33
8627,966,13.7,68.65
8628,966,15.7,75.94
8629,966,17.65,83.24
8630,966,19.3,87.14
8631,967,1.75,15.62
8632,967,3.75,22.92
8633,967,5.75,30.19
8634,967,7.75,39.51
8635,967,9.65,48.51
8636,967,11.65,58.48
8637,967,13.65,66.35
8638,967,15.55,73.25
8639,967,17.3,80.69
8640,967,19.2,85.62
8641,967,21.1,93.06
8642,967,23.2,101.56
8643,968,1.7,10.52
8644,968,3.6,16.64
8645,968,7.5,39.18
8646,968,9.4,44.61
8647,968,11.35,47.68
8648,968,13.35,51.4
8649,968,14.65,54.98
8650,969,1.7,12.4
8651,969,3.65,18.17
8652,969,5.65,25.64
8653,969,7.55,35.44
8654,969,9.55,44.03
8655,969,11.55,54.8
8656,969,13.55,65.75
8657,969,15.55,76.12
8658,969,17.55,86.64
8659,969,19.55,98.51
8660,969,20.1,100.04
8661,970,1.75,15.79
8662,970,3.75,27.66
8663,970,5.75,38.33
8664,970,7.75,48.21
8665,970,9.75,60.05
8666,970,11.75,71.2
8667,970,13.75,80.19
8668,970,16.4,91.04
8669,971,1.75,16.47
8670,971,3.75,23.09
8671,971,5.75,33.79
8672,971,7.75,43.88
8673,971,9.75,53.28
8674,971,11.75,61.88
8675,971,13.75,68.65
8676,971,14.25,70.02
8677,972,1.75,10.52
8678,972,3.75,15.44
8679,972,5.75,26.81
8680,972,7.75,37.66
8681,972,9.75,44.21
8682,972,11.75,52.35
8683,972,13.75,61.43
8684,972,15.75,71.15
8685,972,18.25,81.22
8686,973,1.75,12.89
8687,973,3.75,27.16
8688,973,5.75,39.36
8689,973,7.75,50.95
8690,973,9.75,62.8
8691,973,11.75,71.55
8692,973,13.75,79.02
8693,974,1.75,10.7
8694,974,3.75,16.12
8695,974,5.75,28.14
8696,974,7.7,37.31
8697,974,9.7,45.43
8698,974,11.7,51.25
8699,974,13.65,56.48
8700,974,15,63
8701,975,1.75,11.87
8702,975,3.75,14.77
8703,975,5.75,21.19
8704,975,8,31.54
8705,976,1.75,10.35
8706,976,3.1,11.55
8707,977,1.75,9.67
8708,977,3.25,13.74
8709,978,1.75,9.85
8710,978,3.25,12.89
8711,979,1.75,13.57
8712,979,3.75,17.14
8713,979,5.7,24.44
8714,979,7.7,36.99
8715,979,9.7,45.43
8716,979,11.65,55.58
8717,979,13.65,64.05
8718,979,15.65,73.25
8719,979,17.65,80.87
8720,979,19.65,88.66
8721,979,21.65,95.79
8722,979,23.65,103.43
8723,979,24.55,106.66
8724,980,1.75,9.67
8725,980,2.75,12.22
8726,980,2.9,12.57
8727,981,1.75,7.97
8728,981,3.75,17.14
8729,981,5.75,26.31
8730,981,7.75,35.79
8731,981,9.75,45.88
8732,981,11.75,57.25
8733,981,13.75,67.27
8734,981,15.75,75.62
8735,981,17.75,84.59
8736,981,19.75,91.36
8737,981,21.75,97.14
8738,981,23.75,102.96
8739,981,25.75,111.91
8740,981,27.8,119.63
8741,981,29.75,124.7
8742,981,31.75,131.25
8743,981,33.75,137.5
8744,981,35.75,145.92
8745,981,37.75,152.04
8746,981,38.25,154.09
8747,982,1.75,11.37
8748,982,3.75,14.77
8749,982,4.9,19.34
8750,983,1.75,14.42
8751,983,3.75,24.72
8752,983,5.75,34.51
8753,983,7.75,43.88
8754,983,9.75,52.83
8755,983,11.75,61.6
8756,983,13.75,71
8757,983,15.75,79.69
8758,983,17.75,87.25
8759,983,19.75,95.39
8760,983,21.75,101.73
8761,983,23.55,107.36
8762,984,1.75,12.4
8763,984,3.75,18.67
8764,984,5.75,23.94
8765,984,7.75,31.74
8766,984,9.75,39.88
8767,984,11.75,47.23
8768,984,13.75,53.88
8769,984,15.75,61.55
8770,984,17.75,66.82
8771,984,18.75,69.7
8772,985,1.75,9.67
8773,985,2.75,14.42
8774,985,3.75,18.67
8775,985,4.75,24.12
8776,985,5.75,29.54
8777,985,6.75,34.29
8778,985,7.75,37.34
8779,985,8.75,44.63
8780,985,9.75,48.71
8781,985,10.75,52.78
8782,985,11.75,56.63
8783,985,12.75,61.38
8784,985,13.75,65.77
8785,985,14.75,72.25
8786,985,15.75,75.54
8787,985,16.75,78.52
8788,985,17.75,81.49
8789,985,18.75,83.89
8790,986,1.75,7.97
8791,986,3.75,13.42
8792,986,5.75,17.99
8793,986,7.75,22.92
8794,986,9.75,26.64
8795,986,11.75,31.49
8796,986,13.75,35.01
8797,986,15.75,40.18
8798,986,17.75,46.23
8799,986,19.75,51.58
8800,986,21.75,57.75
8801,986,23.75,62.5
8802,986,25.75,66.97
8803,986,26.75,71.6
8804,987,1.75,9.5
8805,987,3.75,26.14
8806,987,5.75,49.91
8807,987,7.75,74.07
8808,987,9.75,88.71
8809,987,11.75,99.11
8810,987,13.75,111.31
8811,987,15.75,120.98
8812,987,17.75,129.95
8813,987,19.75,137.89
8814,987,21.75,145.19
8815,987,23.75,152.41
8816,987,25.75,160.76
8817,987,27.75,167.36
8818,987,29.75,173.88
8819,987,31.75,181.58
8820,987,33.55,188.52
8821,988,1.75,11.02
8822,988,2.75,13.92
8823,988,3.75,18.34
8824,988,4.75,20.72
8825,988,5.75,24.12
8826,988,6.75,27.66
8827,988,7.75,32.59
8828,988,8.75,36.74
8829,988,9.75,39.96
8830,989,1.75,12.4
8831,989,2.75,15.94
8832,989,3.75,19.87
8833,989,4.75,21.57
8834,989,5.75,24.44
8835,989,6.75,29.04
8836,989,7.75,33.61
8837,989,8.75,38.03
8838,989,9.75,41.48
8839,989,10.75,44.28
8840,989,11.75,47.11
8841,989,12.75,51.63
8842,989,13.75,54.8
8843,989,14.75,58.15
8844,989,15.75,62.38
8845,989,16.75,66.7
8846,989,17.75,70.37
8847,989,18.75,73.15
8848,989,19.75,75.62
8849,989,20.75,97.44
8850,989,21.75,83.34
8851,989,22.75,86.49
8852,989,23.75,89.26
8853,989,24.75,92.96
8854,989,25.75,96.74
8855,989,26.25,98.04
8856,990,1.75,10.35
8857,990,3.75,15.94
8858,990,5.75,22.57
8859,990,7.75,26.81
8860,990,9.75,30.89
8861,990,11.75,35.64
8862,990,13.75,40.06
8863,990,15.3,43.63
8864,991,1.75,4.77
8865,991,3.75,7.89
8866,991,5.75,11.64
8867,991,7.75,14.37
8868,991,9.75,18.75
8869,991,11.75,22.19
8870,991,12.35,23.12
8871,992,1.75,8.67
8872,992,3.75,12.42
8873,992,5.75,16.48
8874,992,7.75,21.01
8875,993,1.8,4.14
8876,993,3.75,8.59
8877,993,4.1,9.61
8878,994,1.75,8.67
8879,994,3.9,13.59
8880,994,5.75,16.41
8881,995,1.75,13.91
8882,995,3.75,21.87
8883,995,5.75,26.87
8884,996,1.75,6.8
8885,996,3.75,11.95
8886,996,5.75,17.19
8887,996,7.75,21.56
8888,996,9.75,27.58
8889,996,11.05,31.95
8890,997,1.75,7.03
8891,997,3.75,11.8
8892,997,4.8,13.91
8893,998,1.75,8.23
8894,998,3.75,14.84
8895,998,5.75,20.78
8896,998,7.75,24.3
8897,998,9.75,28.75
8898,998,10.65,31.87
8899,999,1.75,9.69
8900,999,3.75,20.31
8901,999,5.75,30.23
8902,999,7.75,41.95
8903,999,9.75,51.4
8904,999,11.75,59.68
8905,999,13.75,65.86
8906,999,15.75,74.53
8907,999,17.75,81.32
8908,999,19.75,88.59
8909,999,20.75,90.85
8910,1000,1.75,8.05
8911,1000,3.75,12.97
8912,1000,5.75,20.08
8913,1000,7.75,26.01
8914,1000,9.75,33.59
8915,1000,10.9,36.79
8916,1001,1.75,9.45
8917,1001,3.75,14.3
8918,1001,5.75,23.98
8919,1001,7.75,33.12
8920,1001,9.75,39.06
8921,1001,11.75,43.36
8922,1001,12.5,44.76
8923,1002,1.75,8.83
8924,1002,3.75,16.09
8925,1002,5.75,21.33
8926,1002,7.75,26.01
8927,1002,8.1,27.26
8928,1003,1.75,8.36
8929,1003,3.75,17.11
8930,1003,5.75,25.39
8931,1003,7.75,30.54
8932,1003,9.75,35.62
8933,1003,11.75,42.5
8934,1004,1.75,9.92
8935,1004,3.75,17.89
8936,1004,5.75,25.31
8937,1004,7.75,30.15
8938,1005,1.75,10.08
8939,1005,3.75,17.42
8940,1005,5.75,26.01
8941,1005,7.75,31.95
8942,1005,8.85,34.14
8943,1006,1.75,10.16
8944,1006,3.75,20.39
8945,1006,5.75,27.97
8946,1006,7.75,37.03
8947,1006,9.75,42.73
8948,1006,11.75,48.98
8949,1006,13.75,54.45
8950,1006,15.75,59.45
8951,1006,17.75,65
8952,1006,18.25,66.4
8953,1007,1.75,8.52
8954,1007,3.75,17.5
8955,1007,5.75,26.69
8956,1007,7.75,40
8957,1007,9.75,46.01
8958,1008,1.75,12.11
8959,1008,3.75,19.69
8960,1008,5.75,27.73
8961,1008,7.75,39.14
8962,1008,9.75,47.34
8963,1008,11.75,56.09
8964,1008,13.75,62.5
8965,1008,15.75,69.06
8966,1008,17.75,77.03
8967,1008,19.75,82.57
8968,1008,21.75,88.51
8969,1008,23.75,95.54
8970,1008,25.75,102.1
8971,1008,27.75,108.35
8972,1008,30.25,115.23
8973,1009,1.75,9.84
8974,1009,3.75,17.66
8975,1009,5.75,23.44
8976,1009,7.75,31.56
8977,1009,9.75,40.23
8978,1009,11.75,52.89
8979,1009,13.75,58.67
8980,1009,15.75,65.15
8981,1009,17.75,71.95
8982,1009,19.75,76.4
8983,1009,21.75,84.53
8984,1009,23.75,91.09
8985,1009,25.75,96.17
8986,1009,26.45,97.88
8987,1010,1.75,9.22
8988,1010,3.75,16.41
8989,1010,5.75,25.23
8990,1010,7.75,37.34
8991,1010,9.75,45.78
8992,1010,11.75,55.62
8993,1010,13.75,63.43
8994,1010,15.75,70.39
8995,1010,17.75,76.25
8996,1010,20.25,85.39
8997,1011,1.75,9.45
8998,1011,3.75,22.58
8999,1011,5.75,31.79
9000,1011,7.75,41.09
9001,1011,11.75,63.28
9002,1011,13.75,72.5
9003,1011,15.75,80.07
9004,1011,17.75,88.35
9005,1011,19.75,95.07
9006,1011,21.75,102.26
9007,1011,23.75,109.21
9008,1011,24.45,112.1
9009,1012,1.75,9.22
9010,1012,3.75,18.83
9011,1012,5.75,33.51
9012,1012,7.75,42.73
9013,1012,9.75,52.11
9014,1012,11.75,62.03
9015,1012,13.75,73.2
9016,1012,15.75,81.56
9017,1012,17.75,90.93
9018,1012,19.75,98.74
9019,1012,21.75,105.31
9020,1012,23.75,112.18
9021,1012,24.45,114.06
9022,1013,1.75,8.59
9023,1013,3.75,16.17
9024,1013,5.75,26.87
9025,1013,7.75,36.95
9026,1013,9.75,45.47
9027,1013,11.75,54.14
9028,1013,13.75,61.71
9029,1013,15.75,69.14
9030,1013,17.75,77.5
9031,1013,20.25,85.46
9032,1014,1.75,9.92
9033,1014,3.75,19.06
9034,1014,5.75,28.44
9035,1014,7.75,38.59
9036,1014,9.75,46.4
9037,1014,11.75,55.15
9038,1014,13.95,62.57
9039,1014,15.75,69.29
9040,1014,17.75,74.37
9041,1014,20.25,81.09
9042,1015,1.75,12.73
9043,1015,3.75,20.78
9044,1015,5.75,27.34
9045,1015,7.75,35.08
9046,1015,9.75,43.75
9047,1015,11.75,53.12
9048,1015,13.75,58.98
9049,1015,15.75,65
9050,1015,17.75,71.01
9051,1015,19.25,75.7
9052,1016,1.75,13.44
9053,1016,2.75,19.92
9054,1016,3.75,24.3
9055,1016,4.75,28.05
9056,1016,5.75,33.59
9057,1016,6.75,38.28
9058,1016,7.75,42.26
9059,1016,8.75,46.48
9060,1016,9.75,49.84
9061,1016,10.75,54.76
9062,1016,11.75,58.98
9063,1016,12.75,63.36
9064,1016,13.75,67.18
9065,1016,14.75,71.17
9066,1016,15.75,75.62
9067,1016,16.75,79.6
9068,1016,17.75,83.51
9069,1016,18.75,87.18
9070,1016,19.75,90.7
9071,1016,20.75,94.68
9072,1016,21.75,98.59
9073,1016,22.75,101.63
9074,1016,23.75,104.13
9075,1016,24.2,105.38
9076,1017,1.75,14.69
9077,1017,3.75,24.69
9078,1017,5.75,33.67
9079,1017,7.75,42.73
9080,1017,9.75,51.79
9081,1017,11.75,60.7
9082,1017,13.75,69.14
9083,1017,15.75,77.65
9084,1017,17.75,84.76
9085,1017,19.75,92.81
9086,1017,21.75,100.93
9087,1017,23.75,106.32
9088,1017,23.95,107.18
9089,1018,1.75,11.65
9090,1018,3.75,22.22
9091,1018,5.75,30.41
9092,1018,7.75,37.01
9093,1018,9.75,45.88
9094,1018,11.75,55.03
9095,1018,13.75,63.92
9096,1018,15.75,72.72
9097,1018,18.25,83.94
9098,1019,1.75,11.5
9099,1019,3.75,19.17
9100,1019,5.75,26.96
9101,1019,7.75,35.84
9102,1019,9.75,44.93
9103,1019,11.75,51.73
9104,1019,13.75,60.08
9105,1019,15.75,71.52
9106,1020,1.75,10.85
9107,1020,3.75,18.77
9108,1020,5.75,27.49
9109,1020,7.75,36.09
9110,1020,9.75,45.88
9111,1020,11.75,52.63
9112,1020,13.75,59.35
9113,1020,15.75,66.95
9114,1020,17.75,76.67
9115,1020,19.4,84.24
9116,1021,1.75,11.77
9117,1021,3.75,18.89
9118,1021,5.75,25.79
9119,1021,7.75,33.84
9120,1021,9.75,41.06
9121,1021,11.75,51.33
9122,1021,13.75,58.63
9123,1021,15.75,67.3
9124,1021,17.75,74.72
9125,1021,19.75,82.49
9126,1021,21.75,89.96
9127,1021,23.75,97.19
9128,1021,25.75,104.38
9129,1021,27.75,115.2
9130,1021,29.7,125.22
9131,1022,1.75,12.3
9132,1022,3.75,25.24
9133,1022,5.75,34.36
9134,1022,7.75,42.58
9135,1022,9.75,54.15
9136,1022,11.75,62.23
9137,1022,13.75,69.1
9138,1022,15.75,77.89
9139,1022,17.75,87.54
9140,1022,19.75,97.86
9141,1023,1.75,11.5
9142,1023,3.75,17.84
9143,1023,5.75,26.04
9144,1023,7.75,36.09
9145,1023,9.75,44.68
9146,1023,11.75,57.35
9147,1023,13.25,67.67
9148,1024,1.75,12.17
9149,1024,3.75,19.57
9150,1024,5.75,25.51
9151,1024,7.75,31.34
9152,1024,8.55,33.71
9153,1025,1.75,10.05
9154,1025,3.75,17.59
9155,1025,5.75,29.74
9156,1025,6.5,33.44
9157,1026,1.75,10.32
9158,1026,3.75,19.17
9159,1026,5.75,27.89
9160,1026,7.75,35.56
9161,1026,9.75,49.46
9162,1026,11.75,60
9163,1026,12.35,62.75
9164,1027,1.75,11.5
9165,1027,3.75,20.77
9166,1027,5.75,27.76
9167,1027,7.75,37.16
9168,1027,9.75,48.63
9169,1027,11.75,61.63
9170,1027,13.75,71.15
9171,1028,1.75,10.57
9172,1028,3.75,19.44
9173,1028,5.75,28.16
9174,1028,7.75,35.69
9175,1028,9.75,44.16
9176,1028,11.75,52.5
9177,1028,13.75,63.8
9178,1028,15.75,73.8
9179,1028,16.85,77.89
9180,1029,1.75,12.4
9181,1029,3.75,25.46
9182,1029,5.75,35.31
9183,1029,7.75,48.38
9184,1029,9.75,57.03
9185,1029,11.75,66.7
9186,1029,13.8,78.89
9187,1029,15.75,86.12
9188,1029,17.75,92.61
9189,1029,19.75,98.89
9190,1029,21.75,107.31
9191,1029,23.75,114.45
9192,1029,25.75,122.53
9193,1029,27.75,128.55
9194,1029,29.75,135.8
9195,1029,31.75,142.59
9196,1029,32.95,146.67
9197,1030,1.75,13.57
9198,1030,3.75,24.27
9199,1030,5.75,36.66
9200,1030,7.75,47.53
9201,1030,9.75,55.18
9202,1030,11.75,65
9203,1030,13.75,73.62
9204,1030,15.75,82.22
9205,1030,17.75,90.74
9206,1030,19.75,98.89
9207,1030,21.85,107.03
9208,1031,2.3,8.32
9209,1031,3,10.7
9210,1031,4,13.92
9211,1031,5,19.02
9212,1031,6,22.74
9213,1031,7,26.31
9214,1031,8,30.04
9215,1031,9,34.46
9216,1031,10,38.03
9217,1031,11,40.01
9218,1031,12,42.78
9219,1031,13,45.73
9220,1031,14.1,48.53
9221,1031,14.9,50.55
9222,1031,15.9,52.78
9223,1031,16.9,54.08
9224,1031,17.9,55.28
9225,1031,18.9,56.5
9226,1032,3.5,14.59
9227,1032,4.5,16.79
9228,1032,5.5,19.02
9229,1032,6.1,20.54
9230,1032,7.6,22.74
9231,1032,8.6,24.62
9232,1032,9.6,25.64
9233,1033,0.5,8.5
9234,1033,1,9.17
9235,1033,1.5,10.7
9236,1033,2,11.37
9237,1033,4,21.22
9238,1033,6,27.16
9239,1033,8,33.11
9240,1033,10,39.81
9241,1033,12,43.88
9242,1033,14,53.53
9243,1033,16,60.03
9244,1033,17.6,64.27
9245,1033,18,65.62
9246,1033,20,72.42
9247,1033,22,75.97
9248,1033,24,81.74
9249,1033,26,87.22
9250,1033,28,92.41
9251,1034,0.5,7.16
9252,1034,1,8.55
9253,1034,1.5,9.35
9254,1034,2,12.53
9255,1034,4,25.26
9256,1034,6,52.7
9257,1034,8,79.24
9258,1034,10,102.84
9259,1034,12,123.37
9260,1034,14,141.59
9261,1034,16,159.21
9262,1034,18,178.93
9263,1034,20,194.75
9264,1034,22,203.7
9265,1034,24,213.41
9266,1034,26,220.14
9267,1034,27,223.85
9268,1034,28,228.44
9269,1034,29,232.22
9270,1034,30,238.38
9271,1034,32,244.54
9272,1034,34,252.61
9273,1034,36,262.95
9274,1034,38,262.95
9275,1035,2,12.13
9276,1035,3.5,21.08
9277,1035,4,25.45
9278,1035,4.3,28.83
9279,1035,4.5,30.43
9280,1035,4.75,34.34
9281,1035,5,39.44
9282,1035,5.25,41.08
9283,1035,5.5,44.86
9284,1035,5.75,48.73
9285,1035,6,50.22
9286,1035,6.25,53.81
9287,1035,6.5,57.78
9288,1035,6.75,61.48
9289,1035,7,65.85
9290,1035,7.25,69.55
9291,1035,7.5,72.37
9292,1035,7.75,76.89
9293,1035,8,79.9
9294,1035,8.5,86.25
9295,1035,9,92.41
9296,1036,2,7.12
9297,1036,4,14.59
9298,1036,5,19.02
9299,1036,6,23.09
9300,1036,7.05,27.34
9301,1036,8,30.56
9302,1036,9,34.29
9303,1036,10,38.18
9304,1036,11,40.56
9305,1036,12,43.51
9306,1036,13,46.48
9307,1036,14,49.08
9308,1036,15,53.7
9309,1036,16,55.78
9310,1036,17,58.68
9311,1036,18,60.38
9312,1037,2,6.6
9313,1037,4,13.1
9314,1037,6,19.7
9315,1037,8,26.2
9316,1037,10,32.8
9317,1037,12,39.4
9318,1037,14,45.9
9319,1037,16,52.5
9320,1038,1.75,10.7
9321,1038,3.75,18.75
9322,1038,7.75,30.86
9323,1038,9.75,36.87
9324,1038,11.75,44.84
9325,1038,13.75,52.03
9326,1038,15.75,60.31
9327,1038,17.75,68.28
9328,1038,19.75,73.9
9329,1038,21.75,80.46
9330,1038,23.75,85.54
9331,1038,25.75,91.87
9332,1038,27.75,97.26
9333,1038,29.75,103.98
9334,1038,30.75,106.32
9335,1039,1.75,7.19
9336,1039,3.75,15.86
9337,1039,5.75,20.39
9338,1039,7.75,26.87
9339,1039,9.75,31.95
9340,1039,11.75,37.11
9341,1039,13.75,43.51
9342,1039,15.75,48.98
9343,1040,1.75,10.08
9344,1040,3.75,13.05
9345,1040,5.75,23.05
9346,1040,7.9,29.92
9347,1040,9.75,34.84
9348,1040,11.75,42.5
9349,1040,13.75,50.54
9350,1040,15.75,55.78
9351,1040,17.75,62.03
9352,1040,19.75,68.98
9353,1040,21.75,72.42
9354,1040,23.75,80.54
9355,1040,25.75,89.21
9356,1040,27.75,94.76
9357,1040,30.25,104.99
9368,1042,1.75,11.25
9369,1042,3.75,16.87
9370,1042,5.75,24.53
9371,1042,7.75,24.84
9372,1042,9.75,32.97
9373,1042,11.75,38.12
9374,1042,13.75,45.78
9375,1042,15.75,43.75
9376,1042,17.75,51.4
9377,1042,18.45,54.53
9378,1043,1.75,12.97
9379,1043,2.75,18.44
9380,1043,3.75,23.12
9381,1043,4.75,25.78
9382,1043,5.75,28.83
9383,1043,6.75,34.14
9384,1043,7.75,37.58
9385,1043,8.75,41.4
9386,1043,9.75,43.83
9387,1043,10.75,47.03
9388,1043,11.75,49.53
9389,1043,12.75,51.4
9390,1043,13.75,56.32
9391,1043,14.25,57.11
9392,1044,1.75,10.47
9393,1044,2.75,15.78
9394,1044,3.75,21.72
9395,1044,4.75,26.56
9396,1044,5.75,34.06
9397,1044,6.85,39.29
9398,1044,7.75,42.34
9399,1044,8.95,47.18
9400,1044,9.75,50.47
9401,1044,10.75,55.31
9402,1044,11.75,60.39
9403,1044,12.75,64.45
9404,1044,13.75,68.28
9405,1044,14.75,71.09
9406,1044,15.75,75.15
9407,1044,16,76.4
9408,1045,1.75,8.75
9409,1045,2.75,11.25
9410,1045,3.75,13.67
9411,1045,4.75,16.8
9412,1045,5.75,19.69
9413,1045,6.95,22.97
9414,1046,1.75,10.7
9415,1046,2.75,17.42
9416,1046,3.75,20.86
9417,1046,4.75,24.3
9418,1046,5.75,29.45
9419,1046,6.75,33.59
9420,1046,7.75,38.28
9421,1046,8.75,42.73
9422,1046,10.75,49.84
9423,1046,11.75,53.82
9424,1046,12.85,57.97
9425,1046,13.25,59.06
9426,1047,1.75,14.54
9427,1047,3.75,24.59
9428,1047,5.75,36.09
9429,1047,7.75,46.28
9430,1047,9.75,53.53
9431,1047,11.75,61.2
9432,1047,13.75,67.9
9433,1047,15.75,75.42
9434,1047,17.75,82.79
9435,1047,19.75,89.14
9436,1048,1.75,15.07
9437,1048,3.75,29.61
9438,1048,5.75,45.61
9439,1048,7.75,57.9
9440,1048,9.75,70.15
9441,1048,11.75,80.19
9442,1048,13.75,88.56
9443,1048,15.75,97.06
9444,1048,17.75,105.61
9445,1048,19.75,111.48
9446,1048,21.75,117.5
9447,1048,22.3,119.38
9448,1049,1.75,13.22
9449,1049,3.75,24.32
9450,1049,5.75,40.71
9451,1049,7.75,52.68
9452,1049,9.75,63.42
9453,1049,11.75,72.82
9454,1049,13.75,80.52
9455,1049,15.75,89.14
9456,1049,17.75,97.94
9457,1049,19.75,103.26
9458,1050,1.75,10.17
9459,1050,3.75,21.69
9460,1050,5.8,36.49
9461,1050,7.75,52.48
9462,1050,9.75,62.55
9463,1050,11.75,74.12
9464,1050,13.75,82.69
9465,1050,15.75,90.29
9466,1050,17.75,98.21
9467,1050,19.75,103.41
9468,1051,1.75,12.42
9469,1051,3.75,22.47
9470,1051,5.75,33.59
9471,1051,7.75,43.76
9472,1051,9.75,52.68
9473,1051,11.75,60.53
9474,1051,13.75,66.55
9475,1051,15.75,73.67
9476,1051,17.75,82.07
9477,1051,19.75,90.29
9478,1051,21.75,95.49
9479,1051,23.75,102.06
9480,1051,25.75,110.28
9481,1052,1.75,11.25
9482,1052,3.75,20.09
9483,1052,5.75,30.41
9484,1052,7.75,41.38
9485,1052,9.75,50.5
9486,1052,11.75,61.08
9487,1052,13.9,70.47
9488,1052,15.45,75.94
9489,1053,1.75,12.82
9490,1053,3.75,25.64
9491,1053,5.75,39.26
9492,1053,7.75,49.63
9493,1053,9.75,57.33
9494,1053,11.75,63.95
9495,1053,13.75,71.52
9496,1053,15.15,77.17
9497,1054,1.75,17.32
9498,1054,3.75,30.26
9499,1054,5.75,41.11
9500,1054,7.75,54.73
9501,1054,9.75,62.45
9502,1054,11.75,71.15
9503,1054,13.75,78.37
9504,1054,14.95,83.94
9505,1055,1.75,13.09
9506,1055,3.75,26.96
9507,1055,5.75,39.66
9508,1055,7.75,46.28
9509,1055,9.75,55.33
9510,1055,11.75,64.2
9511,1055,13.75,73.45
9512,1055,15.75,81.49
9513,1055,17.75,89.71
9514,1055,19.75,95.84
9515,1055,21.75,102.06
9516,1055,24,108.86
9517,1056,1.75,11.77
9518,1056,3.75,17.19
9519,1056,5.75,23.27
9520,1056,7.75,32.91
9521,1056,9.75,40.58
9522,1056,11.75,50.48
9523,1056,13.75,59.38
9524,1056,15.75,66.92
9525,1056,17.75,74.87
9526,1056,19.75,81.49
9527,1057,1.75,9.4
9528,1057,3.75,21.14
9529,1057,5.75,33.31
9530,1057,7.75,43.88
9531,1057,9.75,51.15
9532,1057,11.75,59.53
9533,1057,13.25,65.72
9534,1058,1.75,13.22
9535,1058,3.75,23.94
9536,1058,5.75,44.03
9537,1058,7.75,53.68
9538,1058,9.75,61.43
9539,1058,11.75,71
9540,1058,13.75,11.17
9541,1059,1.75,7.92
9542,1059,3.75,13.87
9543,1059,5.75,19.84
9544,1059,7.75,27.89
9545,1059,9.75,34.34
9546,1059,11.75,44.26
9547,1059,13.75,53.45
9548,1059,15.75,62.6
9549,1059,17.75,70.67
9550,1060,1.75,7.4
9551,1060,3.75,13.74
9552,1060,5.75,23.94
9553,1060,7.75,33.31
9554,1060,9.75,41.11
9555,1060,11.75,49.81
9556,1060,13.75,58.23
9557,1060,15.75,66.67
9558,1060,17.85,73.32
9559,1061,1.75,14.79
9560,1061,3.75,26.04
9561,1061,5.75,49.46
9562,1061,7.75,59.28
9563,1061,9.75,66.72
9564,1061,11.75,74.02
9565,1061,13.75,80.17
9566,1061,15.75,88.99
9567,1061,18.55,98.66
9568,1062,1.75,8.72
9569,1062,3.75,15.59
9570,1062,5.75,26.04
9571,1062,7.75,34.64
9572,1062,9.75,42.23
9573,1062,11.75,50.15
9574,1062,13.75,58.28
9575,1062,15.75,65.02
9576,1063,1.75,17.19
9577,1063,3.75,32.51
9578,1063,5.75,45.61
9579,1063,7.75,58.05
9580,1063,9.75,72.7
9581,1063,11.75,80.87
9582,1063,13.75,89.56
9583,1063,15.75,96.79
9584,1063,17.25,101.06
9585,1064,1.75,14.42
9586,1064,3.75,23.79
9587,1064,5.75,36.09
9588,1064,7.75,44.96
9589,1064,9.75,57.2
9590,1064,11.75,64.27
9591,1064,13.75,72
9592,1064,15.75,79.89
9593,1065,1.75,10.05
9594,1065,3.75,19.84
9595,1065,5.75,24.59
9596,1065,7.75,30.54
9597,1065,9.75,36.61
9598,1065,11.75,42.91
9599,1065,13.75,49.56
9600,1065,16.25,60.45
9601,1066,1.75,13.34
9602,1066,3.8,20.09
9603,1066,5.75,27.11
9604,1066,7.75,33.71
9605,1066,9.75,42.31
9606,1066,11.75,48.46
9607,1066,13.75,54.75
9608,1066,15.75,63.55
9609,1066,17.75,70.67
9610,1066,19.75,78.12
9611,1066,21.75,85.09
9612,1066,22,85.89
9613,1067,1.75,11.25
9614,1067,3.75,17.84
9615,1067,5.75,24.99
9616,1067,7.75,32.26
9617,1067,9.75,37.68
9618,1067,11.75,44.68
9619,1067,13.75,50.83
9620,1067,15.75,57.08
9621,1067,17.75,67.4
9622,1067,18.7,71.4
9623,1068,1.75,13.87
9624,1068,3.75,26.31
9625,1068,5.75,39.53
9626,1068,7.75,49.98
9627,1068,9.75,58.05
9628,1068,11.75,64.92
9629,1068,13.75,72.47
9630,1068,15.75,79.32
9631,1068,17.75,87.84
9632,1068,19.75,95.34
9633,1069,1.75,10.57
9634,1069,3.75,17.19
9635,1069,5.75,29.34
9636,1069,7.75,37.16
9637,1069,9.75,43.58
9638,1069,11.75,51.33
9639,1069,13.75,59.95
9640,1069,16.2,72.47
9641,1070,1.75,11.37
9642,1070,3.75,17.44
9643,1070,5.75,27.89
9644,1070,7.75,37.01
9645,1070,9.75,44.76
9646,1070,11.75,52.03
9647,1070,13.75,61.75
