conePenetrationTestMeta_ID,site_ID,citation_ID,name,longitude,latitude,date,coneNo,tipArea_unit,tipArea_value,pushRate_unit,pushRate_value,notes,depth_unit,tipResistance_unit,sleeveFriction_unit,porePressure_unit
2229,4188,80,SCC106,-121.8839,37.3514,2000.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2230,4189,80,SCC108,-121.8754,37.3573,2000.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2231,4190,80,SCC109,-121.8761,37.3557,2000.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2232,4191,80,SCC111,-121.8721,37.3473,2000.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2233,4192,80,SCC112,-121.8682,37.3342,2000.7.19,660,,0,cm/s,0,,m,MPa,kPa,
2234,4193,80,SCC113,-121.8944,37.377,2000.7.19,660,,0,cm/s,0,,m,MPa,kPa,
2235,4194,80,SCC114,-121.9668,37.4257,2000.7.19,660,,0,cm/s,0,,m,MPa,kPa,
2236,4195,80,SCC116,-121.8324,37.3712,2000.7.31,660,,0,cm/s,0,,m,MPa,kPa,
2237,4196,80,SCC117,-121.8776,37.3445,2000.7.31,660,,0,cm/s,0,,m,MPa,kPa,
2238,4197,80,SCC118,-121.8901,37.3647,2000.8.3,660,,0,cm/s,0,,m,MPa,kPa,
2239,4198,80,SCC119,-121.9053,37.3751,2000.8.3,660,,0,cm/s,0,,m,MPa,kPa,
2240,4199,80,SCC120,-121.8825,37.3719,2000.8.3,660,,0,cm/s,0,,m,MPa,kPa,
2241,4200,80,SCC123,-121.8601,37.356,2000.8.11,660,,0,cm/s,0,,m,MPa,kPa,
2242,4201,80,SCC124,-121.8733,37.3764,2000.8.11,660,,0,cm/s,0,,m,MPa,kPa,
2243,4202,80,SCC125,-121.8659,37.3823,2000.8.16,660,,0,cm/s,0,,m,MPa,kPa,
2244,4203,80,SCC126,-121.8556,37.3879,2000.8.16,660,,0,cm/s,0,,m,MPa,kPa,
2245,4204,80,SCC127,-121.8272,37.4022,2000.8.17,660,,0,cm/s,0,,m,MPa,kPa,
2246,4205,80,SCC128,-121.8471,37.3937,2000.8.17,660,,0,cm/s,0,,m,MPa,kPa,
2247,4206,80,SCC129,-121.8885,37.3915,2000.8.18,660,,0,cm/s,0,,m,MPa,kPa,
2248,4207,80,SCC130,-121.8595,37.4055,2000.8.18,660,,0,cm/s,0,,m,MPa,kPa,
2249,4208,80,SCC131,-121.8695,37.3367,2000.8.24,660,,0,cm/s,0,,m,MPa,kPa,
2250,4209,80,SCC132,-121.9441,37.2768,2001.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2251,4210,80,SCC133,-121.9032,37.3163,2001.7.18,660,,0,cm/s,0,,m,MPa,kPa,
2252,4211,80,SCC134,-121.9435,37.3178,2002.2.14,766TC,,0,cm/s,0,,m,MPa,kPa,
2253,4212,80,SCC135,-121.9363,37.3777,2002.8.20,766TC,,0,cm/s,0,,m,MPa,kPa,
2254,4213,80,SCC168,-121.7973,37.316,2003.3.27,766tc,,0,cm/s,0,,m,MPa,kPa,
2255,4214,80,SCC169,-122.1046,37.4587,2003.4.30,766tc,,0,cm/s,0,,m,MPa,kPa,
2256,4215,80,SCC170,-122.1351,37.4524,2003.8.21,766tc,,0,cm/s,0,,m,MPa,kPa,
2257,4216,80,SCC171,-122.1351,37.4524,2003.8.21,766tc,,0,cm/s,0,,m,MPa,kPa,
2258,4217,80,SCC174,-122.0649,37.3346,2003.9.2,766tc,,0,cm/s,0,,m,MPa,kPa,
2259,4218,80,SCC175,-122.1192,37.3999,2006.8.1,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2260,4219,80,SCC176,-122.1,37.383,2006.8.1,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2261,4220,80,SCC177,-122.0505,37.3374,2006.8.1,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2262,4221,80,SCC178,-122.0449,37.3447,2006.8.1,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2263,4222,80,SCC179,-122.0648,37.3521,2006.8.1,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2264,4223,80,SCC180,-122.055,37.3588,2006.8.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2265,4224,80,SCC181,-122.0153,37.3384,2006.8.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2266,4225,80,SCC182,-121.9914,37.3373,2006.8.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2267,4226,80,SCC183,-121.9437,37.3424,2006.8.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2268,4227,80,SCC184,-121.953,37.331,2006.8.9,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2269,4228,80,SCC185,-121.9487,37.3137,2006.8.9,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2270,4229,80,SCC186,-121.9481,37.301,2006.8.9,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2271,4230,80,SCC187,-121.9335,37.3053,2006.8.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2272,4231,80,SCC188,-121.9245,37.2824,2006.8.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2273,4232,80,SCC189,-121.9057,37.2815,2006.8.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2274,4233,80,SCC190,-121.8791,37.2868,2006.8.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2275,4234,80,SCC191,-121.877,37.3044,2006.8.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2276,4235,80,SCC192,-121.9699,37.3822,2006.8.22,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2277,4236,80,SCC193,-121.968,37.3907,2006.8.22,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2278,4237,80,SCC194,-121.9393,37.4145,2006.8.22,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2279,4238,80,SCC195,-121.8562,37.3505,2006.8.23,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2280,4239,80,SCC196,-121.837,37.341,2006.8.23,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2281,4240,80,SCC197,-121.8215,37.3124,2006.8.23,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2282,4241,80,SCC198,-121.9147,37.385,2006.8.24,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2283,4242,80,SCC199,-121.9342,37.4052,2006.8.24,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2284,4243,80,SCR001,-90.1625,38.6204,2008.10.6,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2285,4244,80,SCS001,-90.2123,38.8558,2008.10.6,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2286,4245,80,SCT001,-86.2934,45.9584,2004.9.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2287,4246,80,SCT002,-86.3062,45.9675,2004.9.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2288,4247,80,SCT003,-86.3031,45.9652,2004.9.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2289,4248,80,SCT004,-86.2999,45.9629,2004.9.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2290,4249,80,SCT005,-86.2967,45.9607,2004.9.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2291,4250,80,SCT006,-86.3127,45.9181,2004.9.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2292,4251,80,SCT007,-86.2974,45.925,2004.9.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2293,4252,80,SCT008,-86.283,45.9388,2004.9.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2294,4253,80,SCT010,-86.2613,45.9568,2004.9.13,766TC,,0,cm/s,0,,m,MPa,kPa,
2295,4254,80,SCT011,-86.2693,45.9551,2004.9.13,766TC,,0,cm/s,0,,m,MPa,kPa,
2296,4255,80,SCT012,-86.2704,45.9651,2004.9.13,766TC,,0,cm/s,0,,m,MPa,kPa,
2297,4256,80,SFC001,-90.4376,35.0198,2003.10.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2298,4257,80,SFC002,-90.4376,35.049,2003.10.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2299,4258,80,SFO036,-122.3893,37.7869,2003.5.1,766tc,,0,cm/s,0,,m,MPa,kPa,
2300,4259,80,SFO037,-122.477,37.7978,2003.6.2,766tc,,0,cm/s,0,,m,MPa,kPa,
2301,4260,80,SMC008,-122.1726,37.4562,1999.4.26,661tc,,0,cm/s,0,,m,MPa,kPa,
2302,4261,80,SMC009,-122.2477,37.5558,1999.5.3,661tc,,0,cm/s,0,,m,MPa,kPa,
2303,4262,80,SMC010,-122.2477,37.5558,1999.5.21,661tc,,0,cm/s,0,,m,MPa,kPa,
2304,4263,80,SMC013,-122.2014,37.4232,2001.10.18,770tc,,0,cm/s,0,,m,MPa,kPa,
2305,4264,80,SMC014,-122.1726,37.4562,2001.11.2,770tc,,0,cm/s,0,,m,MPa,kPa,
2306,4265,80,SMC015,-122.17,37.4549,2005.11.7,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2307,4266,80,SMC016,-122.1694,37.4549,2005.11.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2308,4267,80,SMC017,-122.1685,37.4545,2005.11.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2310,4269,80,SMC018,-122.1677,37.4519,2006.3.24,DDG0770,,0,cm/s,0,,m,MPa,kPa,
2311,4270,80,SMC020,-122.4539,37.672,2009.11.18,DDG1107,,0,cm/s,0,,m,MPa,kPa,
2312,4271,80,SMC021,-122.4511,37.6694,2009.11.18,DDG1107,,0,cm/s,0,,m,MPa,kPa,
2313,4272,80,SMC022,-122.4682,37.6842,2010.2.10,DDG1107,,0,cm/s,0,,m,MPa,kPa,
2314,4273,80,SMC023,-122.4593,37.6747,2010.2.10,DDG1107,,0,cm/s,0,,m,MPa,kPa,
2315,4274,80,SNC001,-122.1628,38.2341,2004.3.16,766TC,,0,cm/s,0,,m,MPa,kPa,
2316,4275,80,SOC002,-120.6254,35.1098,2004.2.23,766TC,,0,cm/s,0,,m,MPa,kPa,
2317,4276,80,SOC003,-120.6252,35.1099,2004.2.23,766TC,,0,cm/s,0,,m,MPa,kPa,
2318,4277,80,SOC004,-120.625,35.11,2004.2.24,766TC,,0,cm/s,0,,m,MPa,kPa,
2319,4278,80,SOC005,-120.6248,35.1101,2004.2.24,766TC,,0,cm/s,0,,m,MPa,kPa,
2320,4279,80,SOC006,-120.6299,35.1043,2004.2.24,766TC,,0,cm/s,0,,m,MPa,kPa,
2321,4280,80,SOC007,-120.6288,35.1043,2004.2.24,766TC,,0,cm/s,0,,m,MPa,kPa,
2322,4281,80,SOC008,-120.6284,35.1044,2004.2.24,766TC,,0,cm/s,0,,m,MPa,kPa,
2323,4282,80,SOC009,-120.6278,35.1046,2004.2.25,766TC,,0,cm/s,0,,m,MPa,kPa,
2324,4283,80,SOC010,-120.6239,35.1079,2004.2.25,766TC,,0,cm/s,0,,m,MPa,kPa,
2325,4284,80,SOC011,-120.6247,35.1078,2004.2.25,766TC,,0,cm/s,0,,m,MPa,kPa,
2326,4285,80,SOC012,-120.6248,35.1077,2004.2.25,766TC,,0,cm/s,0,,m,MPa,kPa,
2327,4286,80,SOC013,-120.6245,35.1086,2004.2.26,766TC,,0,cm/s,0,,m,MPa,kPa,
2328,4287,80,SOC014,-120.6247,35.1085,2004.2.26,766TC,,0,cm/s,0,,m,MPa,kPa,
2329,4288,80,SOC015,-120.625,35.1084,2004.2.26,766TC,,0,cm/s,0,,m,MPa,kPa,
2330,4289,80,SOC016,-120.6242,35.1078,2004.2.26,766TC,,0,cm/s,0,,m,MPa,kPa,
2331,4290,80,SOC017,-120.6253,35.1091,2004.2.27,766TC,,0,cm/s,0,,m,MPa,kPa,
2332,4291,80,SOC018,-120.6249,35.1093,2004.2.27,766TC,,0,cm/s,0,,m,MPa,kPa,
2333,4292,80,SOC019,-120.6223,35.1089,2004.2.27,766TC,,0,cm/s,0,,m,MPa,kPa,
2334,4293,80,SOC020,-120.6215,35.1108,2004.2.27,766TC,,0,cm/s,0,,m,MPa,kPa,
2335,4294,80,SOC021,-120.623,35.11,2004.2.27,766TC,,0,cm/s,0,,m,MPa,kPa,
2336,4295,80,SOC022,-120.6292,35.1051,2004.3.1,766TC,,0,cm/s,0,,m,MPa,kPa,
2337,4296,80,SOC023,-120.6311,35.1033,2004.3.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2338,4297,80,SOC024,-120.6312,35.104,2004.3.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2339,4298,80,SOC025,-120.6285,35.1051,2004.3.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2340,4299,80,SOC026,-120.6278,35.1053,2004.3.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2341,4300,80,SOC027,-120.6259,35.1037,2004.3.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2342,4301,80,SOC028,-120.6246,35.1016,2004.3.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2343,4302,80,SOC029,-120.6189,35.1002,2004.3.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2344,4303,80,SOC030,-120.6268,35.1055,2004.3.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2345,4304,80,SOC031,-120.628,35.1094,2004.3.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2346,4305,80,SOC032,-120.6264,35.1097,2004.3.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2347,4306,80,SOC033,-120.6267,35.1073,2004.3.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2348,4307,80,SOC034,-120.6279,35.1082,2004.3.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2349,4308,80,SOC035,-120.6186,35.0981,2004.3.5,766TC,,0,cm/s,0,,m,MPa,kPa,
2350,4309,80,SOC036,-120.6191,35.0983,2004.3.5,766TC,,0,cm/s,0,,m,MPa,kPa,
2351,4310,80,SOC037,-120.6181,35.0978,2004.3.5,766TC,,0,cm/s,0,,m,MPa,kPa,
2352,4311,80,STD001,-89.7472,36.801,2008.10.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2353,4312,80,STD002,-89.7474,36.7144,2008.10.8,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2354,4313,80,SYC001,-89.9873,35.1946,2003.10.29,776TC,,0,cm/s,0,,m,MPa,kPa,
2355,4314,80,SYC002,-89.9567,35.1925,2003.10.29,766TC,,0,cm/s,0,,m,MPa,kPa,
2356,4315,80,SYC003,-89.9444,35.196,2003.10.29,766TC,,0,cm/s,0,,m,MPa,kPa,
2357,4316,80,SYC004,-89.9003,35.1703,2003.10.30,766TC,,0,cm/s,0,,m,MPa,kPa,
2358,4317,80,SYC005,-89.909,35.1875,2003.10.31,766TC,,0,cm/s,0,,m,MPa,kPa,
2359,4318,80,SYC006,-89.9238,35.1997,2003.10.31,766TC,,0,cm/s,0,,m,MPa,kPa,
2360,4319,80,SYC007,-89.9183,35.1912,2003.10.31,766TC,,0,cm/s,0,,m,MPa,kPa,
2361,4320,80,SYC008,-89.9146,35.1866,2003.10.31,766TC,,0,cm/s,0,,m,MPa,kPa,
2362,4321,80,SYC009,-89.8815,35.1568,2003.10.31,766TC,,0,cm/s,0,,m,MPa,kPa,
2363,4322,80,SYC010,-89.8661,35.1341,2003.11.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2364,4323,80,SYC011,-89.8538,35.1336,2003.11.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2365,4324,80,SYC012,-89.8579,35.1431,2003.11.2,766TC,,0,cm/s,0,,m,MPa,kPa,
2366,4325,80,SYC013,-89.8364,35.1289,2003.11.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2367,4326,80,SYC014,-89.8022,35.1184,2003.11.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2368,4327,80,SYC015,-89.7658,35.1,2003.11.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2369,4328,80,SYC016,-89.7507,35.1037,2003.11.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2370,4329,80,SYC017,-89.7316,35.1045,2003.11.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2371,4330,80,SYC018,-89.7212,35.098,2003.11.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2372,4331,80,SYC019,-89.7151,35.1015,2003.11.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2373,4332,80,SYC020,-89.7024,35.0911,2003.11.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2374,4333,80,SYC021,-89.6519,35.0783,2003.11.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2375,4334,80,SYC022,-89.9757,35.0072,2004.12.10,DSG0769,,0,cm/s,0,,m,MPa,kPa,
2376,4335,80,TNA001,-90.2327,34.6314,2004.12.13,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2377,4336,80,TNA002,-90.2365,34.6344,2004.12.13,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2378,4337,80,TNA003,-90.2122,34.8298,2004.12.14,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2379,4338,80,TNA004,-90.2289,34.8011,2004.12.14,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2380,4339,80,TNA005,-90.2903,34.7876,2004.12.14,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2381,4340,80,TNA006,-90.2903,34.8098,2004.12.14,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2382,4341,80,TNA007,-90.2729,34.8028,2004.12.15,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2383,4342,80,TNA008,-90.3046,34.7727,2004.12.15,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2384,4343,80,TNA009,-90.3267,34.7952,2004.12.15,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2385,4344,80,TNA010,-90.3608,34.8399,2004.12.15,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2386,4345,80,TNA011,-90.3581,34.8353,2004.12.15,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2387,4346,80,TNA012,-90.4609,34.7097,2004.12.16,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2388,4347,80,TNA013,-90.4211,34.713,2004.12.16,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2389,4348,80,TNA014,-90.2662,34.7142,2004.12.16,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2390,4349,80,TNA015,-90.3406,34.6436,2004.12.17,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2391,4350,80,TNA016,-90.3182,34.6833,2004.12.17,DDE0770,,0,cm/s,0,,m,MPa,kPa,
2392,4351,80,TNA017,-90.3405,34.6345,2004.12.18,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2393,4352,80,TNA018,-90.3568,34.5688,2004.12.18,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2394,4353,80,TNA019,-90.3452,34.5833,2004.12.18,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2395,4354,80,TNA020,-90.4367,34.5243,2004.12.19,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2396,4355,80,TNA021,-90.4106,34.5106,2004.12.19,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2397,4356,80,TNA022,-90.4608,34.5608,2004.12.19,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2398,4357,80,TNA024,-90.3519,34.6846,2004.12.20,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2399,4358,80,TNA025,-90.3444,34.6705,2004.12.20,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2400,4359,80,TNA026,-90.3365,34.681,2004.12.20,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2401,4360,80,TNA027,-90.3682,34.7285,2004.12.21,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2402,4361,80,TNA029,-90.3927,34.787,2005.1.5,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2403,4362,80,TNA030,-90.3579,34.7724,2005.1.5,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2404,4363,80,TNA031,-90.4488,34.7356,2005.1.5,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2405,4364,80,TNA033,-90.2467,34.7741,2005.1.6,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2406,4365,80,TNA034,-90.2455,34.7438,2005.1.6,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2407,4366,80,TNA035,-90.2334,34.5836,2005.1.6,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2408,4367,80,TNA036,-90.2364,34.67,2005.1.6,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2409,4368,80,TNA038,-90.2527,34.6997,2005.1.7,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2410,4369,80,TNA039,-90.4093,34.6699,2005.1.8,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2411,4370,80,TNA040,-90.4281,34.6575,2005.1.8,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2412,4371,80,TNA041,-90.468,34.5936,2005.1.8,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2413,4372,80,TNA042,-90.3332,34.5429,2005.1.8,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2414,4373,80,TNA043,-90.3926,34.5248,2005.1.8,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2415,4374,80,TNA044,-90.3162,34.7509,2005.1.9,DSG0766,,0,cm/s,0,,m,MPa,kPa,
2416,4375,80,TTE001,-89.9475,34.6179,2004.12.12,DSG0769,,0,cm/s,0,,m,MPa,kPa,
2417,4376,80,TTE002,-89.9702,34.7021,2004.12.12,DSG0769,,0,cm/s,0,,m,MPa,kPa,
2418,4377,80,UNN001,-92.4836,33.2904,2005.12.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2419,4378,80,UNN002,-92.4752,33.2945,2005.12.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2420,4379,80,UNN003,-92.5031,33.3179,2005.12.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2421,4380,80,UNN004,-92.5258,33.3252,2005.12.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2422,4381,80,UNN005,-92.528,33.3307,2005.12.12,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2423,4382,80,UNN006,-92.5367,33.3363,2005.12.13,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2424,4383,80,UNN007,-92.1135,33.1587,2005.12.14,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2425,4384,80,UNN008,-92.1127,33.1512,2005.12.14,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2426,4385,80,UNN009,-92.1573,33.1476,2005.12.14,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2427,4386,80,UNN010,-92.3523,33.2993,2005.12.14,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2428,4387,80,UNN011,-92.0898,33.032,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2429,4388,80,UNN012,-92.0983,33.0297,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2430,4389,80,UNN013,-92.1079,33.0308,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2431,4390,80,UNN014,-92.1131,33.038,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2432,4391,80,UNN015,-92.1181,33.0474,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2433,4392,80,UNN016,-92.1258,33.055,2005.12.15,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2434,4393,80,UNN017,-92.3612,33.2859,2005.12.17,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2435,4394,80,UNN018,-92.3745,33.2808,2005.12.17,DDG0766,,0,cm/s,0,,m,MPa,kPa,
2436,4395,80,VHC001,-87.4928,37.9278,2003.11.10,766TC,,0,cm/s,0,,m,MPa,kPa,
2437,4396,80,VHC002,-87.4714,37.9329,2003.11.10,766TC,,0,cm/s,0,,m,MPa,kPa,
2438,4397,80,VHC003,-87.4712,37.9463,2003.11.10,766TC,,0,cm/s,0,,m,MPa,kPa,
2439,4398,80,VHC004,-87.5722,37.951,2003.11.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2440,4399,80,VHC005,-87.568,37.9411,2003.11.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2441,4400,80,VHC006,-87.5595,37.9318,2003.11.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2442,4401,80,VHC007,-87.5023,37.9294,2003.11.11,766TC,,0,cm/s,0,,m,MPa,kPa,
2443,4402,80,VHC008,-87.512,37.9072,2003.11.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2444,4403,80,VHC009,-87.5278,37.9155,2003.11.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2445,4404,80,VHC010,-87.5453,37.9229,2003.11.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2446,4405,80,VHC011,-87.4582,37.9913,2003.11.12,766TC,,0,cm/s,0,,m,MPa,kPa,
2447,4406,80,VHC012,-87.4735,37.9765,2003.11.13,766TC,,0,cm/s,0,,m,MPa,kPa,
2448,4407,80,VHC013,-87.4738,37.9894,2003.11.13,766TC,,0,cm/s,0,,m,MPa,kPa,
2449,4408,80,VHC014,-87.4714,38.0275,2003.11.17,766TC,,0,cm/s,0,,m,MPa,kPa,
2450,4409,80,VHC015,-87.4774,37.984,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2451,4410,80,VHC016,-87.488,37.9775,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2452,4411,80,VHC017,-87.5019,37.9763,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2453,4412,80,VHC018,-87.5016,37.9828,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2454,4413,80,VHC019,-87.5017,37.988,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2455,4414,80,VHC020,-87.4519,37.9732,2003.11.19,766TC,,0,cm/s,0,,m,MPa,kPa,
2456,4415,80,VHC021,-87.5474,37.992,2003.11.20,766TC,,0,cm/s,0,,m,MPa,kPa,
2457,4416,80,VHC022,-87.5264,38.008,2003.11.20,766TC,,0,cm/s,0,,m,MPa,kPa,
2458,4417,80,VHC023,-87.5277,37.9892,2003.11.20,766TC,,0,cm/s,0,,m,MPa,kPa,
2459,4418,80,VHC024,-87.519,37.9843,2003.11.20,766TC,,0,cm/s,0,,m,MPa,kPa,
2460,4419,80,VHC025,-87.5528,37.981,2003.11.21,766TC,,0,cm/s,0,,m,MPa,kPa,
2461,4420,80,VHC026,-87.5623,37.9873,2003.11.21,766TC,,0,cm/s,0,,m,MPa,kPa,
2462,4421,80,VHC027,-87.5779,37.9856,2003.11.21,766TC,,0,cm/s,0,,m,MPa,kPa,
2463,4422,80,VHC028,-87.5855,37.9824,2003.11.21,766TC,,0,cm/s,0,,m,MPa,kPa,
2464,4423,80,VHC029,-87.4728,38.0381,2003.12.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2465,4424,80,VHC030,-87.4738,38.0495,2003.12.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2466,4425,80,VHC031,-87.4919,38.0349,2003.12.3,766TC,,0,cm/s,0,,m,MPa,kPa,
2467,4426,80,VHC032,-87.5937,37.9797,2003.12.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2468,4427,80,VHC033,-87.5816,37.984,2003.12.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2469,4428,80,VHC034,-87.5521,37.989,2003.12.4,766TC,,0,cm/s,0,,m,MPa,kPa,
2470,4429,80,VHC035,-87.5659,37.9742,2003.12.5,766TC,,0,cm/s,0,,m,MPa,kPa,
2471,4430,80,VHC036,-87.6256,37.9796,2004.10.5,766TC,,0,cm/s,0,,m,MPa,kPa,
